CustomerID,Recency,Frequency,Monetary,Cluster_Final
14740.0,197,89,1446.93,0
14741.0,12,59,1371.74,0
14744.0,16,25,1084.98,0
14745.0,113,69,1220.26,1
14747.0,249,18,327.56,1
14748.0,29,89,1415.75,0
14752.0,44,5,325.84,1
14753.0,87,30,563.15,1
14754.0,45,41,638.05,1
14755.0,10,235,4986.96,0
14756.0,15,38,738.92,1
14757.0,75,19,420.5,1
14758.0,145,71,1466.78,0
14759.0,5,100,1599.37,0
14760.0,297,5,89.2,1
14761.0,59,11,255.9,1
14762.0,264,21,300.52,1
14764.0,47,6,278.3,1
14765.0,29,39,254.11,1
14766.0,8,135,2473.37,0
14768.0,17,5,192.60000000000002,1
14769.0,3,1061,10354.41,0
14770.0,232,52,876.42,1
14772.0,112,9,139.26,1
14775.0,58,60,1011.9,1
14776.0,51,117,2538.3,0
14778.0,127,35,730.86,1
14779.0,281,41,337.55,1
14780.0,55,27,447.36,1
14782.0,320,6,200.10000000000002,1
14784.0,26,15,266.67,1
14785.0,10,3,77.4,1
14788.0,7,30,679.4399999999999,1
14789.0,29,6,197.64,1
14790.0,17,46,745.06,1
14792.0,64,2,6.2,1
14793.0,21,14,228.99,1
14794.0,3,80,1318.31,0
14795.0,166,6,131.45000000000002,1
14796.0,1,1131,7973.93,0
14798.0,53,12,173.74,1
14799.0,51,13,157.7,1
14800.0,48,383,4327.47,0
14801.0,61,57,189.34,0
14803.0,162,44,845.55,1
14804.0,9,12,353.27,1
14805.0,15,46,546.4,1
14806.0,75,11,193.39000000000001,1
14808.0,40,231,2508.5,0
14810.0,41,254,2082.01,0
14813.0,370,29,152.88,1
14815.0,37,53,778.5,1
14816.0,197,4,55.11,1
14817.0,200,61,1010.34,1
14818.0,74,48,657.8,1
14819.0,64,13,272.07,1
14820.0,21,29,507.29,1
14821.0,367,2,48.800000000000004,1
14823.0,180,69,314.78,1
14824.0,10,29,1127.71,0
14825.0,4,120,2221.01,0
14828.0,197,17,1599.72,0
14829.0,29,42,697.55,1
14830.0,53,38,188.03,1
14834.0,18,67,1720.3,0
14836.0,10,6,102.44999999999999,1
14837.0,90,108,1648.86,0
14840.0,268,4,62.85,1
14841.0,53,138,3295.76,0
14842.0,44,145,2546.32,0
14844.0,64,130,3010.81,0
14847.0,149,13,309.4,1
14849.0,22,388,7906.34,0
14850.0,312,21,325.75,1
14851.0,23,28,511.35,1
14852.0,58,143,2836.37,0
14853.0,24,9,475.8,1
14854.0,78,126,2693.39,0
14855.0,119,20,645.65,1
14856.0,36,65,1290.53,0
14857.0,60,60,1173.12,1
14859.0,13,58,1353.42,0
14860.0,19,11,170.32,1
14861.0,52,6,125.79,1
14862.0,26,48,841.1999999999999,1
14863.0,29,11,266.76,1
14865.0,7,4,52.2,1
14866.0,11,98,12102.48,0
14867.0,186,36,710.28,1
14868.0,3,144,2953.59,0
14869.0,9,70,721.13,0
14870.0,262,13,327.25,1
14871.0,3,93,501.28000000000003,0
14873.0,210,28,519.68,1
14875.0,108,47,1391.72,0
14878.0,13,122,1476.09,0
14880.0,77,45,675.59,1
14881.0,20,17,255.4,1
14882.0,27,11,589.7,1
14883.0,19,53,761.59,1
14885.0,132,15,748.52,1
14886.0,253,18,364.8,1
14887.0,79,6,967.0,0
14888.0,207,20,369.2,1
14889.0,336,10,135.9,1
14890.0,254,7,125.65,1
14891.0,148,33,554.38,1
14893.0,10,73,1229.53,0
14894.0,85,23,655.75,1
14895.0,8,498,11058.6,0
14896.0,205,43,468.77000000000004,1
14897.0,8,55,1349.7,0
14898.0,23,109,1152.23,0
14901.0,11,96,1421.29,0
14902.0,26,20,332.66,1
14903.0,21,350,2786.62,0
14904.0,2,69,952.12,1
14905.0,158,17,616.15,1
14907.0,3,165,3499.82,0
14908.0,74,9,277.8,1
14910.0,3,30,434.35,1
14911.0,1,5580,131102.38,2
14912.0,17,27,850.6899999999999,1
14913.0,36,87,1227.43,0
14915.0,91,12,307.48,1
14916.0,71,77,1268.98,0
14918.0,116,45,1610.15,0
14920.0,213,57,977.45,1
14921.0,30,78,1316.07,0
14923.0,51,44,749.1,1
14924.0,246,10,201.68,1
14929.0,32,11,223.88,1
14930.0,109,127,2361.04,0
14931.0,5,38,864.6800000000001,1
14932.0,366,16,313.53,1
14934.0,82,87,1890.62,0
14935.0,297,10,1585.1599999999999,0
14936.0,34,364,8135.38,0
14937.0,57,34,1621.88,0
14944.0,30,170,5899.610000000001,0
14946.0,14,3,100.9,1
14947.0,72,13,275.82,1
14948.0,23,63,1101.97,1
14950.0,19,19,371.2,1
14951.0,79,20,311.69,1
14952.0,60,138,7943.49,0
14953.0,25,54,285.67,0
14954.0,12,77,291.53,0
14957.0,253,12,58.49,1
14958.0,147,41,483.72999999999996,1
14959.0,64,59,695.42,1
14960.0,8,27,221.27,1
14961.0,11,312,7044.68,0
14962.0,271,5,126.7,1
14963.0,10,192,1472.34,0
14964.0,247,13,206.21,1
14965.0,96,81,596.09,0
14966.0,15,36,183.02,1
14967.0,50,6,463.8,1
14968.0,30,37,147.59,1
14970.0,68,34,1592.06,0
14971.0,35,155,1097.98,0
14972.0,128,18,114.77,1
14973.0,107,32,630.97,1
14974.0,37,17,89.94,1
14975.0,57,11,279.94,1
14976.0,57,70,774.86,1
14978.0,72,214,1921.3700000000001,0
14981.0,246,8,102.12,1
14984.0,19,39,202.37,1
14985.0,198,83,292.01,0
14987.0,16,4,326.4,1
14988.0,212,40,334.54,1
14995.0,39,60,231.98000000000002,0
14997.0,46,26,539.48,1
14998.0,170,74,414.87,0
15000.0,48,77,490.52,0
15002.0,116,115,1641.76,0
15004.0,147,153,1220.38,0
15005.0,16,1111,6293.03,0
15006.0,51,131,475.43,0
15007.0,159,12,156.91,1
15009.0,12,180,1259.41,0
15010.0,36,20,308.94,1
15012.0,54,122,405.04,0
15014.0,43,33,257.67,1
15016.0,173,20,170.04,1
15017.0,34,20,125.58,1
15018.0,39,31,464.52,1
15019.0,267,66,252.81,1
15021.0,9,444,1868.45,0
15022.0,12,121,829.07,0
15023.0,3,550,6433.89,0
15024.0,10,152,1636.43,0
15025.0,33,67,361.96,0
15026.0,80,60,464.2,1
15027.0,31,35,1041.15,1
15028.0,8,48,627.13,1
15030.0,72,7,502.48,1
15031.0,4,110,653.19,0
15032.0,256,52,4299.1,0
15033.0,5,500,2553.88,0
15034.0,16,390,4272.24,0
15035.0,90,27,252.73000000000002,1
15036.0,72,119,429.56,0
15038.0,59,125,685.74,0
15039.0,10,1477,19442.47,0
15041.0,170,66,179.93,0
15042.0,199,5,135.93,1
15043.0,31,3,537.0,1
15044.0,19,443,7601.17,0
15045.0,152,12,735.66,1
15046.0,9,200,4824.07,0
15047.0,270,22,343.62,1
15048.0,65,94,381.0,0
15049.0,274,3,121.17000000000002,1
15050.0,25,76,1737.69,0
15051.0,23,142,1352.56,0
15052.0,319,28,161.09,1
15053.0,5,69,693.95,1
15054.0,12,114,302.1,0
15057.0,275,25,1489.5,0
15058.0,25,266,2098.58,0
15059.0,41,237,1336.76,0
15060.0,8,114,293.0,0
15061.0,4,403,45717.9,0
15062.0,71,57,987.86,1
15063.0,213,5,370.79999999999995,1
15065.0,38,155,2916.79,0
15066.0,53,42,893.59,1
15067.0,78,82,1738.12,0
15068.0,46,104,553.36,0
15069.0,179,70,1109.21,1
15070.0,373,1,106.2,1
15071.0,94,26,982.07,1
15073.0,10,52,990.21,1
15074.0,105,41,735.67,1
15075.0,78,27,764.63,1
15076.0,173,49,861.53,1
15078.0,7,440,9743.11,0
15079.0,213,47,823.65,1
15081.0,22,33,504.78000000000003,1
15083.0,257,5,88.2,1
15087.0,282,15,267.46000000000004,1
15088.0,21,57,1091.7,1
15089.0,10,145,2420.52,0
15090.0,308,23,381.32,1
15091.0,68,30,480.71,1
15092.0,215,26,457.81,1
15093.0,18,108,4345.9,0
15095.0,104,47,1370.6,0
15096.0,43,11,219.39000000000001,1
15097.0,4,25,248.08,1
15098.0,182,3,1311.43,0
15099.0,84,23,410.48,1
15100.0,334,3,876.0,1
15101.0,9,8,317.53,1
15103.0,31,35,626.62,1
15104.0,197,67,987.66,1
15105.0,18,101,2298.93,0
15106.0,18,100,1422.2,0
15107.0,311,16,319.5,1
15108.0,142,57,1159.25,0
15109.0,246,28,484.31,1
15110.0,24,35,856.1800000000001,1
15111.0,29,84,1567.48,0
15113.0,10,96,3483.52,0
15114.0,30,197,2760.56,0
15115.0,18,21,340.07,1
15116.0,18,45,1352.75,0
15117.0,15,79,1263.76,0
15118.0,134,1,17.0,1
15119.0,246,14,242.44,1
15120.0,134,21,335.5,1
15121.0,50,28,449.33,1
15122.0,114,82,1633.78,0
15123.0,7,106,2199.31,0
15124.0,23,15,184.19,1
15125.0,25,127,11219.36,0
15127.0,66,16,406.53,1
15128.0,60,102,1471.0,0
15129.0,50,84,3415.4,0
15130.0,170,22,330.11,1
15132.0,18,52,977.9300000000001,1
15133.0,128,29,982.42,1
15134.0,15,73,1387.99,0
15135.0,239,9,139.05,1
15136.0,3,68,1286.7,0
15139.0,240,13,178.96,1
15140.0,52,80,2321.65,0
15142.0,46,26,498.74,1
15143.0,226,14,259.45,1
15144.0,8,217,6580.44,0
15145.0,4,67,1194.73,0
15146.0,165,91,1327.16,0
15147.0,240,28,623.5,1
15148.0,11,20,301.29,1
15149.0,134,23,520.8000000000001,1
15150.0,17,340,5264.07,0
15152.0,10,271,4745.69,0
15153.0,31,22,328.93,1
15154.0,75,71,254.28,0
15156.0,1,55,961.49,1
15157.0,4,125,1867.7,0
15158.0,45,7,401.40000000000003,1
15159.0,2,710,18200.89,0
15160.0,357,4,158.16,1
15163.0,18,29,304.47,1
15164.0,69,101,824.58,0
15165.0,373,27,485.43,1
15167.0,321,39,158.8,1
15168.0,26,5,106.56,1
15171.0,331,5,1289.5,1
15172.0,9,109,1609.05,0
15174.0,323,11,135.75,1
15175.0,72,23,224.14,1
15178.0,260,3,40.5,1
15179.0,18,93,2135.79,0
15180.0,367,6,87.5,1
15181.0,66,16,689.4799999999999,1
15182.0,154,29,622.85,1
15184.0,29,62,402.2,0
15185.0,70,21,263.98,1
15186.0,14,19,411.41,1
15187.0,2,90,4733.38,0
15189.0,1,212,15730.1,0
15192.0,120,51,1044.32,1
15193.0,61,19,499.32,1
15194.0,3,310,7496.17,0
15195.0,3,1,275.0,1
15197.0,11,32,859.77,1
15198.0,92,10,193.64,1
15199.0,59,13,1268.7,0
15201.0,87,69,1236.54,0
15203.0,26,142,1827.8,0
15204.0,357,9,316.58,1
15205.0,85,37,652.6,1
15206.0,10,9,420.29999999999995,1
15208.0,1,42,870.12,1
15210.0,225,20,278.54,1
15211.0,60,51,881.11,1
15212.0,241,5,101.8,1
15213.0,319,24,328.35,1
15214.0,2,110,1661.44,0
15215.0,47,35,726.57,1
15216.0,88,2,96.6,1
15218.0,11,166,5278.89,0
15219.0,176,9,305.75,1
15220.0,52,117,1767.36,0
15221.0,366,5,381.01,1
15222.0,319,5,585.0,1
15223.0,226,20,755.75,1
15224.0,358,14,322.08,1
15225.0,234,23,409.40000000000003,1
15226.0,311,8,154.41,1
15227.0,37,58,1216.84,0
15228.0,66,125,3335.0299999999997,0
15230.0,239,23,429.6,1
15232.0,113,31,612.06,1
15234.0,277,14,197.0,1
15235.0,218,143,2246.87,0
15236.0,299,15,321.05,1
15237.0,2,99,1412.0,0
15238.0,29,50,963.62,1
15239.0,10,49,780.59,1
15240.0,45,78,1706.57,0
15241.0,67,109,1741.44,0
15243.0,74,22,316.68,1
15244.0,65,34,631.57,1
15245.0,134,89,2515.84,0
15246.0,238,33,514.15,1
15247.0,122,6,356.0,1
15249.0,32,350,6680.14,0
15251.0,9,111,9964.99,0
15252.0,36,44,740.78,1
15253.0,16,53,918.1999999999999,1
15254.0,127,18,300.36,1
15255.0,67,47,890.85,1
15256.0,149,6,98.45,1
15257.0,283,7,168.14,1
15258.0,169,34,623.16,1
15260.0,100,77,1810.77,0
15261.0,135,19,254.82,1
15262.0,324,10,178.95000000000002,1
15263.0,107,12,156.51,1
15264.0,64,23,393.74,1
15265.0,151,82,1505.8,0
15266.0,338,6,119.3,1
15267.0,22,11,1629.6,0
15269.0,24,2,152.06,1
15270.0,16,41,1809.95,0
15271.0,7,264,2484.7,0
15272.0,57,63,721.94,1
15274.0,4,47,710.77,1
15275.0,38,41,615.14,1
15276.0,66,49,128.63,0
15277.0,47,12,255.89999999999998,1
15279.0,355,19,287.19,1
15280.0,172,16,113.12,1
15281.0,59,139,2332.15,0
15286.0,50,3,240.55,1
15287.0,22,20,450.69,1
15288.0,43,88,2306.52,0
15289.0,29,58,939.78,1
15290.0,5,203,7882.46,0
15291.0,26,102,4502.3,0
15292.0,201,24,178.39,1
15296.0,51,194,3672.86,0
15297.0,10,39,641.94,1
15298.0,2,192,4084.9,0
15299.0,67,6,1723.85,0
15300.0,64,28,496.44,1
15301.0,51,242,4842.45,0
15303.0,290,31,574.02,1
15304.0,61,23,694.4000000000001,1
15306.0,64,58,1174.35,1
15307.0,96,12,205.3,1
15308.0,274,19,310.47,1
15311.0,1,2366,58692.33,2
15312.0,75,47,924.85,1
15313.0,110,1,52.0,1
15314.0,199,24,327.97,1
15315.0,64,37,570.5,1
15316.0,327,1,165.0,1
15318.0,4,33,312.62,1
15319.0,284,16,204.5,1
15320.0,44,36,226.53,1
15321.0,71,95,2748.31,0
15322.0,86,42,679.68,1
15325.0,104,48,161.74,1
15326.0,334,29,311.71,1
15327.0,53,10,208.75,1
15329.0,39,57,1049.7,1
15330.0,32,13,463.56,1
15332.0,366,35,1661.06,1
15333.0,208,16,1028.56,1
15334.0,157,97,347.87,0
15335.0,54,35,170.22,1
15339.0,66,86,574.07,0
15341.0,81,17,2020.52,0
15342.0,130,24,406.09,1
15343.0,87,21,364.5,1
15344.0,1,26,563.94,1
15345.0,46,20,390.22,1
15346.0,333,17,252.42000000000002,1
15347.0,366,5,201.60000000000002,1
15348.0,72,9,158.04,1
15349.0,158,71,463.90999999999997,1
15350.0,373,5,115.65,1
15351.0,12,219,1934.66,0
15353.0,255,61,770.12,1
15355.0,29,14,277.05,1
15356.0,31,499,2718.03,0
15358.0,5,551,8253.24,0
15360.0,40,13,427.93,1
15361.0,362,7,321.4,1
15363.0,373,16,326.0,1
15364.0,96,29,913.19,1
15365.0,26,114,2314.32,0
15366.0,75,44,602.51,1
15367.0,57,95,1877.59,0
15368.0,21,4,346.70000000000005,1
15370.0,41,94,2386.05,0
15372.0,137,27,1767.52,0
15373.0,8,132,2398.2200000000003,0
15374.0,129,3,161.2,1
15376.0,40,116,1216.24,0
15379.0,169,194,3703.29,1
15380.0,9,36,1690.2600000000002,0
15381.0,214,8,431.96999999999997,1
15382.0,15,302,5941.67,0
15384.0,170,41,642.41,1
15385.0,40,12,316.88,1
15386.0,186,31,394.14,1
15388.0,270,10,140.54,1
15389.0,172,1,125.0,1
15392.0,5,84,1535.21,0
15393.0,16,12,231.86,1
15394.0,10,85,2183.54,0
15395.0,326,7,107.45,1
15396.0,113,13,274.88,1
15397.0,290,6,94.0,1
15398.0,16,73,1345.53,0
15399.0,1,50,815.77,1
15400.0,92,12,716.2,1
15402.0,149,41,577.63,1
15405.0,189,8,349.1,1
15406.0,31,53,510.71000000000004,1
15407.0,34,148,868.37,0
15408.0,264,34,266.86,1
15410.0,84,122,3450.84,0
15411.0,26,98,1348.93,0
15412.0,171,10,190.53,1
15414.0,10,38,759.9000000000001,1
15415.0,313,47,559.61,1
15416.0,65,192,3984.32,0
15417.0,85,28,508.8,1
15419.0,25,8,135.86,1
15421.0,59,53,950.36,1
15422.0,323,6,97.7,1
15423.0,38,2,43.5,1
15424.0,254,17,343.86,1
15426.0,19,275,1395.7,0
15427.0,33,292,1430.54,0
15428.0,15,6,93.78,1
15429.0,27,82,397.35,0
15432.0,23,10,171.19,1
15433.0,214,41,533.3,1
15434.0,8,55,1041.48,1
15435.0,22,29,149.29,1
15436.0,12,291,1067.75,0
15437.0,262,45,200.16,1
15438.0,131,25,156.57999999999998,1
15440.0,55,62,383.68,0
15442.0,249,2,594.0,1
15443.0,2,372,3211.99,0
15444.0,9,213,1401.26,0
15445.0,264,5,113.5,1
15447.0,331,9,155.17,1
15448.0,313,28,494.64,1
15449.0,26,60,974.52,1
15450.0,30,30,429.84,1
15452.0,30,56,528.48,1
15453.0,2,279,1371.77,0
15454.0,362,25,179.1,1
15456.0,283,58,425.35,1
15457.0,262,58,237.07,1
15458.0,25,7,161.64,1
15460.0,354,56,214.26,1
15462.0,94,11,234.6,1
15463.0,29,7,126.14,1
15464.0,338,155,967.05,0
15465.0,20,97,7303.62,0
15466.0,85,57,334.53,1
15467.0,9,52,516.56,1
15468.0,51,24,467.51,1
15469.0,50,24,515.23,1
15471.0,2,72,447.83,0
15472.0,113,76,371.56,0
15473.0,14,11,1720.2,0
15475.0,77,29,454.10999999999996,1
15478.0,40,44,1399.92,0
15480.0,116,45,905.5,1
15482.0,16,96,10182.36,0
15483.0,161,84,225.26,0
15484.0,1,187,3524.25,0
15485.0,30,85,2564.5,0
15488.0,93,1,76.32000000000001,1
15489.0,23,50,1134.28,1
15491.0,95,153,3083.17,0
15492.0,28,35,659.4599999999999,1
15493.0,33,289,1950.09,0
15494.0,21,122,1280.58,0
15497.0,18,15,1146.6,0
15498.0,3,511,13268.52,0
15500.0,8,68,1129.0,1
15502.0,16,209,6335.38,0
15503.0,363,66,141.04,1
15504.0,81,13,52.83,1
15505.0,53,97,3610.96,0
15506.0,23,161,972.08,0
15507.0,172,45,475.86,1
15508.0,189,92,1000.27,0
15510.0,331,1,33.26,1
15511.0,12,158,900.53,0
15512.0,156,7,121.0,1
15513.0,33,308,14425.890000000001,0
15514.0,12,166,3675.88,0
15516.0,45,15,62.43,1
15517.0,233,27,267.03,1
15518.0,64,210,1921.55,0
15520.0,2,18,339.7,1
15521.0,40,185,2769.82,0
15522.0,33,56,397.99,1
15523.0,84,10,412.01000000000005,1
15524.0,25,1,66.52,1
15525.0,2,155,731.87,0
15526.0,33,4,148.44,1
15527.0,19,162,2428.53,0
15528.0,254,26,229.33,1
15529.0,23,661,3960.05,0
15530.0,22,107,1497.31,0
15531.0,8,219,1972.39,0
15532.0,25,249,1542.54,0
15533.0,19,83,804.25,0
15535.0,173,72,502.9,1
15537.0,163,24,110.60000000000001,1
15539.0,7,41,538.46,1
15540.0,11,15,213.3,1
15541.0,114,29,85.13000000000001,1
15543.0,288,28,127.86,1
15544.0,9,259,3546.71,0
15545.0,54,80,288.96999999999997,0
15547.0,7,695,4744.36,0
15549.0,77,113,1677.71,0
15550.0,4,61,575.63,1
15551.0,37,29,436.06,1
15552.0,217,17,90.12,1
15553.0,60,55,428.93,1
15554.0,278,14,217.2,1
15555.0,12,885,4781.55,0
15556.0,24,31,279.77,1
15557.0,29,19,468.91,1
15561.0,12,27,800.59,1
15562.0,352,1,134.55,1
15563.0,22,111,1359.04,0
15565.0,50,8,173.16,1
15567.0,19,7,186.01,1
15568.0,3,53,757.65,1
15569.0,104,31,1375.71,0
15570.0,7,319,4147.86,0
15571.0,12,57,650.4300000000001,1
15572.0,5,212,2355.03,0
15573.0,32,96,583.24,0
15574.0,178,152,675.64,0
15576.0,38,43,921.37,1
15577.0,151,39,258.88,1
15578.0,162,13,127.1,1
15579.0,69,48,327.6,1
15581.0,156,143,717.4300000000001,1
15582.0,25,44,682.9100000000001,1
15584.0,24,122,720.84,0
15585.0,177,31,455.3,1
15587.0,50,9,913.6800000000001,0
15589.0,256,29,473.21,1
15592.0,47,24,388.58,1
15593.0,71,5,199.8,1
15594.0,16,103,1771.78,0
15596.0,101,77,1406.59,0
15597.0,35,22,324.57,1
15598.0,53,14,240.68,1
15599.0,27,52,761.74,1
15601.0,11,410,6776.56,0
15602.0,8,46,1297.8700000000001,0
15603.0,79,2,48.480000000000004,1
15604.0,52,17,216.39,1
15605.0,36,67,1194.91,0
15606.0,61,77,2920.16,0
15607.0,337,13,104.76,1
15608.0,28,60,1093.68,1
15609.0,184,16,298.16,1
15610.0,52,6,112.46000000000001,1
15611.0,10,41,1534.65,0
15612.0,36,5,180.15,1
15615.0,10,423,10399.74,0
15618.0,33,45,776.851,1
15619.0,11,3,336.40000000000003,1
15620.0,57,100,1539.86,0
15621.0,4,16,1293.03,0
15622.0,43,185,3664.67,0
15623.0,141,19,301.03,1
15624.0,117,34,588.13,1
15625.0,104,64,1534.26,0
15626.0,75,49,675.8,1
15628.0,5,155,2870.2400000000002,0
15630.0,45,60,1186.35,0
15632.0,16,167,3285.31,0
15634.0,17,15,243.55,1
15636.0,90,25,724.76,1
15637.0,53,15,223.36,1
15639.0,134,25,424.68,1
15640.0,4,476,12228.15,0
15641.0,105,119,1887.2,0
15643.0,192,33,662.72,1
15644.0,166,232,803.54,1
15645.0,19,51,611.59,1
15646.0,158,35,447.64000000000004,1
15648.0,204,24,639.5,1
15649.0,336,2,731.0,1
15651.0,37,32,646.3,1
15652.0,91,21,337.74,1
15653.0,93,6,192.0,1
15654.0,9,20,907.53,1
15655.0,243,34,560.67,1
15656.0,45,47,748.5,1
15657.0,23,1,30.0,1
15658.0,190,48,1020.78,1
15659.0,44,11,306.45,1
15660.0,25,90,1600.86,0
15661.0,317,5,280.8,1
15663.0,106,9,138.14,1
15664.0,51,17,386.43,1
15665.0,168,115,2213.89,1
15667.0,40,13,301.32,1
15668.0,218,1,76.32000000000001,1
15669.0,40,33,684.34,1
15670.0,297,12,173.05,1
15671.0,19,76,2563.37,0
15673.0,88,138,2725.59,0
15674.0,73,113,2111.89,0
15675.0,81,21,322.73,1
15676.0,19,201,3397.42,0
15677.0,49,33,657.23,1
15678.0,53,12,352.7,1
15679.0,24,110,781.28,0
15680.0,9,78,1333.68,0
15681.0,25,53,1426.16,0
15683.0,117,10,193.75,1
15687.0,9,166,2993.1,0
15689.0,120,9,254.1,1
15690.0,4,19,239.76,1
15691.0,252,2,136.8,1
15692.0,28,12,191.04,1
15694.0,1,77,6330.36,0
15695.0,267,22,409.98,1
15696.0,33,168,2667.79,0
15699.0,18,18,296.33,1
15700.0,172,86,696.36,0
15701.0,2,230,1515.68,0
15703.0,265,5,211.5,1
15704.0,140,117,2293.62,0
15705.0,201,6,143.1,1
15706.0,64,54,1047.26,1
15707.0,35,205,916.98,0
15708.0,41,273,3235.25,0
15709.0,284,6,133.25,1
15712.0,9,53,1072.3600000000001,1
15713.0,143,19,356.7,1
15714.0,12,34,330.03000000000003,1
15716.0,146,117,1101.1100000000001,0
15717.0,234,7,150.3,1
15719.0,33,930,5028.42,0
15720.0,24,128,598.41,0
15721.0,12,84,471.40000000000003,0
15722.0,36,67,2155.21,0
15723.0,365,38,190.7,1
15724.0,201,11,218.25,1
15725.0,15,32,415.25,1
15727.0,17,301,4725.58,0
15729.0,213,5,85.0,1
15730.0,66,70,1120.88,0
15732.0,212,14,294.12,1
15733.0,283,10,162.3,1
15734.0,115,26,1339.45,0
15737.0,15,70,1172.8,0
15738.0,19,173,4811.78,0
15739.0,66,8,398.52,1
15740.0,49,9,154.88,1
15743.0,16,86,775.96,0
15744.0,78,3,34.8,1
15745.0,19,62,1094.59,1
15746.0,134,28,196.88,1
15747.0,13,90,946.64,0
15748.0,40,20,144.36,1
15749.0,235,10,3044.0,0
15750.0,3,291,2463.05,0
15752.0,40,405,2623.28,0
15753.0,305,1,55.00000000000001,1
15754.0,51,28,458.57,1
15755.0,10,141,2364.25,0
15756.0,61,191,528.01,0
15757.0,66,45,714.42,1
15758.0,25,9,205.25,1
15759.0,218,7,253.04,1
15762.0,65,37,583.11,1
15763.0,32,61,1040.28,1
15764.0,88,180,3184.37,0
15766.0,64,11,315.06,1
15768.0,116,27,405.09,1
15769.0,7,130,24309.52,0
15773.0,6,10,486.52,1
15774.0,69,25,270.8,1
15775.0,245,7,104.9,1
15776.0,133,18,241.62,1
15777.0,241,21,1016.51,1
15780.0,184,29,475.28000000000003,1
15781.0,25,20,345.46,1
15782.0,10,43,2505.9,0
15783.0,11,14,246.3,1
15785.0,33,83,2282.33,0
15786.0,46,266,4918.96,0
15787.0,26,200,933.26,0
15789.0,358,25,351.3,1
15790.0,10,34,218.75,1
15791.0,44,75,1612.69,0
15793.0,15,12,929.79,0
15795.0,150,42,609.05,1
15796.0,1,131,2707.61,0
15797.0,113,7,1833.8,0
15799.0,76,98,884.14,0
15800.0,107,117,696.89,0
15801.0,46,64,1063.95,1
15803.0,51,8,415.82000000000005,1
15804.0,1,262,3989.01,0
15805.0,23,299,5487.22,0
15806.0,46,31,784.58,1
15807.0,50,48,903.9,1
15808.0,306,195,3651.27,0
15809.0,36,35,515.77,1
15810.0,79,89,1390.38,0
15811.0,22,133,2218.62,0
15812.0,107,41,1694.14,0
15813.0,208,40,1303.9099999999999,1
15814.0,17,72,1914.41,0
15815.0,64,49,1894.52,0
15819.0,49,123,1905.45,0
15820.0,320,17,206.98,1
15821.0,44,62,570.64,1
15822.0,3,33,885.47,1
15825.0,172,20,316.2,1
15826.0,56,68,1654.31,0
15827.0,73,115,1836.0900000000001,0
15829.0,99,51,636.14,1
15830.0,38,39,576.0,1
15831.0,58,66,738.71,1
15832.0,254,54,836.79,1
15834.0,70,268,2004.95,0
15835.0,44,50,953.13,1
15836.0,50,10,129.0,1
15837.0,65,24,391.98,1
15838.0,11,167,22579.88,0
15839.0,33,62,1048.49,1
15840.0,59,27,355.56,1
15841.0,73,47,1224.06,0
15843.0,304,8,118.95000000000002,1
15844.0,46,11,130.73999999999998,1
15845.0,18,138,3711.77,0
15847.0,38,22,349.79,1
15850.0,19,93,234.88,0
15852.0,187,22,160.71,1
15853.0,52,30,110.8,1
15854.0,4,138,2969.12,0
15855.0,137,80,712.24,0
15856.0,4,627,15804.02,0
15857.0,19,14,297.0,1
15858.0,16,188,1427.57,0
15860.0,41,139,963.5600000000001,0
15861.0,12,540,2998.55,0
15862.0,8,147,830.86,0
15863.0,26,18,68.84,1
15864.0,22,20,1703.1200000000001,0
15865.0,41,40,878.13,1
15866.0,101,43,211.25,1
15867.0,5,457,3796.96,0
15869.0,277,15,149.64,1
15870.0,33,74,351.44,0
15872.0,15,108,316.25,0
15874.0,64,120,3973.4500000000003,0
15877.0,2,126,490.33,0
15880.0,369,96,328.71,1
15881.0,312,29,501.39000000000004,1
15882.0,199,22,514.08,1
15883.0,2,49,396.48,1
15885.0,93,16,349.35,1
15886.0,60,12,181.09,1
15888.0,81,10,162.64,1
15889.0,157,83,395.45,0
15891.0,227,59,509.13,1
15894.0,253,36,257.6,1
15895.0,150,11,179.17,1
15897.0,194,22,183.09,1
15898.0,1,84,1383.83,0
15899.0,369,4,56.25,1
15900.0,24,47,337.28,1
15901.0,17,109,349.43,0
15903.0,10,74,5126.76,0
15904.0,8,30,161.36,1
15906.0,20,150,1567.3700000000001,0
15907.0,4,225,881.87,0
15909.0,174,7,191.94,1
15910.0,1,266,1228.88,0
15912.0,178,19,264.62,1
15916.0,16,150,1475.94,0
15917.0,248,12,123.1,1
15918.0,191,40,334.23,1
15919.0,20,122,525.69,0
15920.0,154,58,163.55,0
15921.0,173,24,322.71000000000004,1
15922.0,373,11,369.5,1
15923.0,373,21,127.08,1
15925.0,194,12,207.15,1
15930.0,67,21,426.63,1
15932.0,4,115,2495.87,0
15933.0,21,74,1107.46,0
15935.0,239,11,108.03999999999999,1
15937.0,64,7,145.35,1
15938.0,112,18,404.58,1
15939.0,90,75,5490.81,0
15940.0,311,1,35.8,1
15942.0,134,14,337.44,1
15944.0,277,6,325.1,1
15945.0,365,2,181.0,1
15947.0,83,29,1708.24,0
15948.0,8,60,955.24,1
15949.0,17,19,364.72,1
15950.0,32,97,1744.71,0
15951.0,9,41,708.22,1
15952.0,34,84,781.91,0
