timestamp,energy_mwh,temp_c,cloud_cover,solar_radiation,wind_speed,hour,dow,is_weekend,energy_mwh_lag1,energy_mwh_lag24,energy_mwh_lag48,energy_mwh_lag168,energy_mwh_ma24,energy_mwh_ma168
2024-03-27 21:00:00,0.454,9.18,0.667,0.0,4.32,21,2,0,0.539,0.564,0.029,0.0,4.915583333333333,10.060714285714287
2024-03-27 22:00:00,0.425,7.32,1.0,0.0,5.43,22,2,0,0.454,0.0,0.0,0.0,4.933291666666666,10.063244047619047
2024-03-27 23:00:00,0.348,7.37,1.0,0.0,5.77,23,2,0,0.425,0.291,0.0,1.562,4.935666666666666,10.056017857142857
2024-03-28 00:00:00,0.0,6.89,0.707,0.0,4.32,0,3,0,0.348,1.635,0.0,0.0,4.867541666666667,10.056017857142857
2024-03-28 01:00:00,0.681,6.8,0.957,0.0,5.77,1,3,0,0.0,0.063,0.473,0.702,4.893291666666667,10.055892857142856
2024-03-28 02:00:00,0.0,9.6,0.926,0.0,5.89,2,3,0,0.681,0.554,0.021,0.0,4.870208333333333,10.055892857142856
2024-03-28 03:00:00,0.0,9.45,0.754,0.0,4.47,3,3,0,0.0,0.946,0.0,0.0,4.830791666666667,10.055892857142856
2024-03-28 04:00:00,0.0,8.45,0.863,0.0,4.84,4,3,0,0.0,1.502,0.031,0.013,4.768208333333334,10.055815476190476
2024-03-28 05:00:00,0.21,10.76,0.885,0.0,4.21,5,3,0,0.0,0.147,0.0,0.0,4.770833333333333,10.057065476190477
2024-03-28 06:00:00,0.0,11.95,0.779,0.0,3.55,6,3,0,0.21,0.752,0.286,0.481,4.7395000000000005,10.05420238095238
2024-03-28 07:00:00,2.878,9.05,1.0,0.059,6.03,7,3,0,0.0,5.805,11.268,11.096,4.617541666666667,10.005285714285714
2024-03-28 08:00:00,9.155,10.93,0.872,0.164,5.1,8,3,0,2.878,5.406,16.682,21.038,4.773750000000001,9.934553571428571
2024-03-28 09:00:00,6.52,12.77,1.0,0.146,5.55,9,3,0,9.155,12.509,30.415,22.824,4.524208333333333,9.837505952380951
2024-03-28 10:00:00,10.898,10.13,0.935,0.218,4.33,10,3,0,6.52,13.89,27.122,32.583,4.399541666666667,9.708428571428572
2024-03-28 11:00:00,19.848,10.22,0.708,0.41,5.42,11,3,0,10.898,8.472,37.158,39.031,4.873541666666667,9.594244047619048
2024-03-28 12:00:00,10.134,11.71,1.0,0.195,4.82,12,3,0,19.848,14.502,43.564,31.273,4.691541666666667,9.468416666666666
2024-03-28 13:00:00,15.103,12.15,0.839,0.311,3.88,13,3,0,10.134,9.704,32.148,17.786,4.9165,9.45244642857143
2024-03-28 14:00:00,8.671,11.59,1.0,0.173,4.54,14,3,0,15.103,18.914,39.271,35.958,4.489708333333333,9.29002380952381
2024-03-28 15:00:00,6.502,12.12,1.0,0.146,6.26,15,3,0,8.671,8.212,27.212,16.857,4.418458333333334,9.228386904761905
2024-03-28 16:00:00,6.18,9.54,1.0,0.108,4.11,16,3,0,6.502,4.725,21.64,16.748,4.479083333333333,9.165482142857142
2024-03-28 17:00:00,3.016,8.22,1.0,0.059,4.4,17,3,0,6.18,8.888,7.876,5.607,4.234416666666667,9.150059523809524
2024-03-28 18:00:00,0.083,6.37,0.746,0.0,6.56,18,3,0,3.016,0.0,0.0,0.0,4.237875,9.150553571428572
2024-03-28 19:00:00,0.497,6.86,0.742,0.0,4.98,19,3,0,0.083,0.064,0.0,0.0,4.255916666666667,9.153511904761904
2024-03-28 20:00:00,0.0,7.69,0.604,0.0,3.22,20,3,0,0.497,0.539,0.49,0.149,4.233458333333333,9.152624999999999
2024-03-28 21:00:00,0.0,7.45,0.738,0.0,3.35,21,3,0,0.0,0.454,0.564,0.0,4.214541666666666,9.152624999999999
2024-03-28 22:00:00,0.102,6.76,0.914,0.0,3.4,22,3,0,0.0,0.425,0.0,0.0,4.201083333333334,9.153232142857142
2024-03-28 23:00:00,0.0,7.2,0.892,0.0,4.75,23,3,0,0.102,0.348,0.291,0.0,4.186583333333334,9.153232142857142
2024-03-29 00:00:00,0.0,8.55,0.176,0.0,3.11,0,4,0,0.0,0.0,1.635,0.0,4.186583333333334,9.153232142857142
2024-03-29 01:00:00,0.0,7.58,0.407,0.0,4.44,1,4,0,0.0,0.681,0.063,0.053,4.1582083333333335,9.152916666666666
2024-03-29 02:00:00,0.0,9.75,0.47,0.0,1.89,2,4,0,0.0,0.0,0.554,0.0,4.1582083333333335,9.152916666666666
2024-03-29 03:00:00,0.0,7.96,0.37,0.0,2.05,3,4,0,0.0,0.0,0.946,1.147,4.1582083333333335,9.146089285714286
2024-03-29 04:00:00,0.313,9.52,0.205,0.0,2.52,4,4,0,0.0,0.0,1.502,0.098,4.17125,9.147369047619048
2024-03-29 05:00:00,0.45,9.81,0.619,0.0,6.09,5,4,0,0.313,0.21,0.147,0.0,4.1812499999999995,9.150047619047617
2024-03-29 06:00:00,1.086,12.06,0.417,0.0,3.96,6,4,0,0.45,0.0,0.752,0.299,4.2265,9.154732142857142
2024-03-29 07:00:00,10.885,10.52,0.336,0.218,3.31,7,4,0,1.086,2.878,5.805,8.545,4.560125,9.168660714285712
2024-03-29 08:00:00,22.72,11.82,0.206,0.453,1.64,8,4,0,10.885,9.155,5.406,24.687,5.125333333333333,9.156952380952381
2024-03-29 09:00:00,11.696,10.28,0.85,0.234,2.85,9,4,0,22.72,6.52,12.509,11.731,5.341,9.156744047619048
2024-03-29 10:00:00,26.607,13.33,0.488,0.528,3.5,10,4,0,11.696,10.898,13.89,37.379,5.995541666666667,9.092625000000002
2024-03-29 11:00:00,39.534,14.01,0.214,0.786,2.56,11,4,0,26.607,19.848,8.472,32.082,6.815791666666666,9.136982142857143
2024-03-29 12:00:00,33.568,13.3,0.404,0.66,3.0,12,4,0,39.534,10.134,14.502,14.63,7.792208333333334,9.249708333333334
2024-03-29 13:00:00,30.694,12.71,0.455,0.603,3.06,13,4,0,33.568,15.103,9.704,38.321,8.441833333333333,9.204309523809522
2024-03-29 14:00:00,31.263,12.12,0.357,0.619,2.47,14,4,0,30.694,8.671,18.914,18.848,9.383166666666666,9.278208333333334
2024-03-29 15:00:00,23.852,11.23,0.466,0.459,2.62,15,4,0,31.263,6.502,8.212,26.0,10.106083333333332,9.265422619047618
2024-03-29 16:00:00,23.071,10.35,0.186,0.461,3.67,16,4,0,23.852,6.18,4.725,20.768,10.809875,9.279130952380953
2024-03-29 17:00:00,11.158,9.65,0.283,0.23,2.14,17,4,0,23.071,3.016,8.888,9.612,11.149125,9.288333333333332
2024-03-29 18:00:00,0.0,7.33,0.47,0.0,3.19,18,4,0,11.158,0.083,0.0,0.0,11.145666666666665,9.288333333333332
2024-03-29 19:00:00,0.0,7.25,0.658,0.0,3.94,19,4,0,0.0,0.497,0.064,0.0,11.124958333333332,9.288333333333332
2024-03-29 20:00:00,0.0,7.1,0.243,0.0,3.3,20,4,0,0.0,0.0,0.539,0.0,11.124958333333332,9.288333333333332
2024-03-29 21:00:00,0.0,6.31,0.502,0.0,2.83,21,4,0,0.0,0.0,0.454,0.0,11.124958333333332,9.288333333333332
2024-03-29 22:00:00,0.0,4.73,0.571,0.0,4.49,22,4,0,0.0,0.102,0.425,0.0,11.120708333333333,9.288333333333332
2024-03-29 23:00:00,0.206,5.23,0.526,0.0,3.12,23,4,0,0.0,0.0,0.348,0.496,11.129291666666667,9.286607142857143
2024-03-30 00:00:00,0.212,7.46,0.257,0.0,2.64,0,5,1,0.206,0.0,0.0,0.722,11.138125,9.28357142857143
2024-03-30 01:00:00,0.0,8.75,0.877,0.0,5.95,1,5,1,0.212,0.0,0.681,0.0,11.138125,9.28357142857143
2024-03-30 02:00:00,0.0,8.3,0.217,0.0,1.88,2,5,1,0.0,0.0,0.0,0.0,11.138125,9.28357142857143
2024-03-30 03:00:00,1.095,12.33,0.391,0.0,3.75,3,5,1,0.0,0.0,0.0,0.377,11.183750000000002,9.287845238095239
2024-03-30 04:00:00,0.378,8.68,0.238,0.0,3.52,4,5,1,1.095,0.313,0.0,0.001,11.186458333333334,9.290089285714284
2024-03-30 05:00:00,0.273,11.1,0.355,0.0,3.31,5,5,1,0.378,0.45,0.21,1.038,11.179083333333331,9.285535714285714
2024-03-30 06:00:00,0.0,12.83,0.356,0.0,2.97,6,5,1,0.273,1.086,0.0,0.0,11.133833333333333,9.285535714285714
2024-03-30 07:00:00,13.057,13.18,0.172,0.258,4.22,7,5,1,0.0,10.885,2.878,13.258,11.224333333333334,9.284339285714285
2024-03-30 08:00:00,24.217,13.17,0.135,0.485,2.39,8,5,1,13.057,22.72,9.155,22.022,11.286708333333332,9.297404761904762
2024-03-30 09:00:00,27.966,13.97,0.28,0.569,3.0,9,5,1,24.217,11.696,6.52,22.585,11.964624999999998,9.329434523809525
2024-03-30 10:00:00,30.914,12.85,0.352,0.624,2.79,10,5,1,27.966,26.607,10.898,20.961,12.144083333333333,9.38867857142857
2024-03-30 11:00:00,24.848,14.68,0.589,0.503,3.89,11,5,1,30.914,39.534,19.848,38.966,11.532166666666667,9.304642857142856
2024-03-30 12:00:00,38.233,13.92,0.25,0.783,3.52,12,5,1,24.848,33.568,10.134,24.834,11.726541666666668,9.384398809523809
2024-03-30 13:00:00,34.336,10.88,0.326,0.703,2.76,13,5,1,38.233,30.694,15.103,43.663,11.878291666666668,9.328880952380953
2024-03-30 14:00:00,31.689,11.67,0.335,0.636,1.32,14,5,1,34.336,31.263,8.671,21.068,11.896041666666667,9.39210119047619
2024-03-30 15:00:00,24.779,8.7,0.388,0.506,3.57,15,5,1,31.689,23.852,6.502,27.041,11.934666666666667,9.378636904761905
2024-03-30 16:00:00,13.326,11.61,0.628,0.27,3.02,16,5,1,24.779,23.071,6.18,19.648,11.528625,9.341005952380952
2024-03-30 17:00:00,8.073,9.28,0.494,0.181,4.07,17,5,1,13.326,11.158,3.016,9.49,11.400083333333333,9.332571428571429
2024-03-30 18:00:00,0.481,9.9,0.313,0.0,2.94,18,5,1,8.073,0.0,0.083,1.106,11.420124999999999,9.328851190476191
2024-03-30 19:00:00,1.248,7.53,0.597,0.0,4.55,19,5,1,0.481,0.0,0.497,0.0,11.472124999999998,9.336279761904763
2024-03-30 20:00:00,0.616,4.96,0.134,0.0,1.64,20,5,1,1.248,0.0,0.0,0.03,11.497791666666666,9.339767857142858
2024-03-30 21:00:00,0.678,10.05,0.293,0.0,2.45,21,5,1,0.616,0.0,0.0,0.0,11.526041666666666,9.343803571428571
2024-03-30 22:00:00,0.376,6.94,0.506,0.0,3.25,22,5,1,0.678,0.0,0.102,0.114,11.541708333333332,9.345363095238095
2024-03-30 23:00:00,0.159,5.69,0.471,0.0,2.23,23,5,1,0.376,0.206,0.0,0.0,11.53975,9.346309523809524
2024-03-31 00:00:00,0.052,8.73,0.263,0.0,3.68,0,6,1,0.159,0.212,0.0,0.0,11.533083333333332,9.346619047619047
2024-03-31 01:00:00,0.0,10.28,0.269,0.0,1.51,1,6,1,0.052,0.0,0.0,0.0,11.533083333333332,9.346619047619047
2024-03-31 02:00:00,0.414,8.21,0.136,0.0,3.28,2,6,1,0.0,0.0,0.0,0.776,11.550333333333333,9.344464285714285
2024-03-31 03:00:00,0.378,9.06,0.333,0.0,3.34,3,6,1,0.414,1.095,0.0,0.0,11.520458333333332,9.346714285714286
2024-03-31 04:00:00,0.0,10.24,0.187,0.0,2.4,4,6,1,0.378,0.378,0.313,0.0,11.504708333333333,9.346714285714286
2024-03-31 05:00:00,0.316,9.4,0.229,0.0,2.96,5,6,1,0.0,0.273,0.45,0.0,11.5065,9.348595238095239
2024-03-31 06:00:00,0.0,10.63,0.368,0.0,3.36,6,6,1,0.316,0.0,1.086,0.0,11.5065,9.348595238095239
2024-03-31 07:00:00,5.099,14.22,0.793,0.11,4.06,7,6,1,0.0,13.057,10.885,10.099,11.174916666666666,9.318833333333334
2024-03-31 08:00:00,17.174,12.4,0.483,0.334,3.69,8,6,1,5.099,24.217,22.72,19.489,10.881458333333333,9.305053571428571
2024-03-31 09:00:00,24.741,11.85,0.417,0.49,3.84,9,6,1,17.174,27.966,11.696,15.454,10.747083333333334,9.360333333333333
2024-03-31 10:00:00,40.504,12.41,0.083,0.813,1.49,10,6,1,24.741,30.914,26.607,40.283,11.146666666666667,9.361648809523809
2024-03-31 11:00:00,34.985,14.14,0.326,0.704,3.26,11,6,1,40.504,24.848,39.534,17.725,11.569041666666665,9.464386904761906
2024-03-31 12:00:00,16.749,10.18,0.825,0.333,2.38,12,6,1,34.985,38.233,33.568,24.184,10.673875,9.420130952380953
2024-03-31 13:00:00,34.047,12.38,0.328,0.703,1.44,13,6,1,16.749,34.336,30.694,32.071,10.661833333333332,9.431892857142858
2024-03-31 14:00:00,23.804,14.41,0.554,0.485,4.11,14,6,1,34.047,31.689,31.263,26.48,10.333291666666666,9.415964285714285
2024-03-31 15:00:00,25.083,13.17,0.371,0.517,2.78,15,6,1,23.804,24.779,23.852,24.517,10.345958333333334,9.419333333333334
2024-03-31 16:00:00,16.34,10.64,0.5,0.327,2.82,16,6,1,25.083,13.326,23.071,23.729,10.471541666666667,9.37535119047619
2024-03-31 17:00:00,9.083,10.76,0.546,0.169,3.6,17,6,1,16.34,8.073,11.158,9.192,10.513625,9.374702380952382
2024-03-31 18:00:00,0.286,10.03,0.614,0.0,3.52,18,6,1,9.083,0.481,0.0,0.099,10.5055,9.375815476190477
2024-03-31 19:00:00,0.0,7.68,0.043,0.0,1.34,19,6,1,0.286,1.248,0.0,0.0,10.4535,9.375815476190477
2024-03-31 20:00:00,0.0,8.47,0.049,0.0,0.84,20,6,1,0.0,0.616,0.0,0.164,10.427833333333334,9.374839285714287
2024-03-31 21:00:00,0.0,9.21,0.319,0.0,1.38,21,6,1,0.0,0.678,0.0,0.061,10.399583333333334,9.37447619047619
2024-03-31 22:00:00,1.2,5.44,0.691,0.0,4.66,22,6,1,0.0,0.376,0.0,0.0,10.433916666666667,9.381619047619047
2024-03-31 23:00:00,0.041,7.75,0.504,0.0,3.17,23,6,1,1.2,0.159,0.206,0.0,10.429,9.381863095238096
2024-04-01 00:00:00,0.12,7.96,0.415,0.0,4.02,0,0,0,0.041,0.052,0.212,1.118,10.431833333333332,9.37592261904762
2024-04-01 01:00:00,0.0,8.13,0.267,0.0,2.46,1,0,0,0.12,0.0,0.0,0.352,10.431833333333332,9.373827380952381
2024-04-01 02:00:00,0.0,8.65,0.347,0.0,3.33,2,0,0,0.0,0.414,0.0,0.0,10.414583333333333,9.373827380952381
2024-04-01 03:00:00,0.0,9.63,0.166,0.0,2.4,3,0,0,0.0,0.378,1.095,0.0,10.398833333333332,9.373827380952381
2024-04-01 04:00:00,0.0,10.51,0.906,0.0,4.75,4,0,0,0.0,0.0,0.378,0.0,10.398833333333332,9.373827380952381
2024-04-01 05:00:00,0.08,12.25,0.26,0.0,2.85,5,0,0,0.0,0.316,0.273,0.457,10.389,9.371583333333334
2024-04-01 06:00:00,0.072,12.2,0.173,0.0,2.16,6,0,0,0.08,0.0,0.0,0.0,10.392,9.372011904761905
2024-04-01 07:00:00,12.027,12.04,0.278,0.233,1.85,7,0,0,0.072,5.099,13.057,13.991,10.680666666666667,9.36032142857143
2024-04-01 08:00:00,12.386,11.72,0.631,0.27,4.51,8,0,0,12.027,17.174,24.217,20.21,10.481166666666665,9.31375
2024-04-01 09:00:00,19.046,12.46,0.581,0.394,5.02,9,0,0,12.386,24.741,27.966,31.524,10.243875,9.239476190476191
2024-04-01 10:00:00,19.733,13.44,0.683,0.396,5.38,10,0,0,19.046,40.504,30.914,32.673,9.378416666666666,9.16245238095238
2024-04-01 11:00:00,37.745,12.18,0.251,0.763,2.31,11,0,0,19.733,34.985,24.848,31.499,9.493416666666667,9.199630952380952
2024-04-01 12:00:00,27.276,13.86,0.551,0.549,3.07,12,0,0,37.745,16.749,38.233,33.383,9.932041666666667,9.163279761904763
2024-04-01 13:00:00,33.883,12.77,0.364,0.676,2.65,13,0,0,27.276,34.047,34.336,26.319,9.925208333333332,9.208303571428573
2024-04-01 14:00:00,26.603,13.0,0.475,0.541,3.29,14,0,0,33.883,23.804,31.689,17.845,10.041833333333333,9.260434523809526
2024-04-01 15:00:00,33.146,10.14,0.129,0.661,2.34,15,0,0,26.603,25.083,24.779,34.26,10.377791666666667,9.253803571428572
2024-04-01 16:00:00,16.194,9.13,0.523,0.317,2.77,16,0,0,33.146,16.34,13.326,16.413,10.371708333333332,9.252500000000001
2024-04-01 17:00:00,4.885,10.72,0.846,0.097,3.36,17,0,0,16.194,9.083,8.073,5.381,10.196791666666666,9.249547619047618
2024-04-01 18:00:00,0.432,8.79,0.247,0.0,2.78,18,0,0,4.885,0.286,0.481,0.0,10.202875,9.252119047619047
2024-04-01 19:00:00,0.0,7.76,0.135,0.0,0.0,19,0,0,0.432,0.0,1.248,0.9,10.202875,9.246761904761904
2024-04-01 20:00:00,0.0,8.37,0.912,0.0,4.65,20,0,0,0.0,0.0,0.616,0.0,10.202875,9.246761904761904
2024-04-01 21:00:00,0.535,8.03,0.556,0.0,2.91,21,0,0,0.0,0.0,0.678,0.029,10.225166666666667,9.24977380952381
2024-04-01 22:00:00,0.0,5.62,0.529,0.0,4.21,22,0,0,0.535,1.2,0.376,0.0,10.175166666666668,9.24977380952381
2024-04-01 23:00:00,0.0,8.89,0.733,0.0,5.04,23,0,0,0.0,0.041,0.159,0.0,10.173458333333334,9.24977380952381
2024-04-02 00:00:00,0.0,7.21,0.661,0.0,4.84,0,1,0,0.0,0.12,0.052,0.0,10.168458333333334,9.24977380952381
2024-04-02 01:00:00,0.0,10.22,0.271,0.0,2.53,1,1,0,0.0,0.0,0.0,0.473,10.168458333333334,9.246958333333334
2024-04-02 02:00:00,0.0,7.2,0.157,0.0,1.56,2,1,0,0.0,0.0,0.414,0.021,10.168458333333334,9.246833333333333
2024-04-02 03:00:00,1.106,9.91,0.655,0.0,3.31,3,1,0,0.0,0.0,0.378,0.0,10.214541666666667,9.253416666666666
2024-04-02 04:00:00,0.172,10.08,0.228,0.0,2.91,4,1,0,1.106,0.0,0.0,0.031,10.221708333333334,9.254255952380952
2024-04-02 05:00:00,0.0,8.71,0.204,0.0,1.3,5,1,0,0.172,0.08,0.316,0.0,10.218375,9.254255952380952
2024-04-02 06:00:00,0.0,12.59,0.737,0.0,5.32,6,1,0,0.0,0.072,0.0,0.286,10.215375,9.252553571428571
2024-04-02 07:00:00,12.832,10.11,0.203,0.252,2.35,7,1,0,0.0,12.027,5.099,11.268,10.248916666666668,9.261863095238095
2024-04-02 08:00:00,19.303,12.55,0.342,0.397,3.43,8,1,0,12.832,12.386,17.174,16.682,10.537125000000001,9.277464285714286
2024-04-02 09:00:00,16.731,14.52,0.727,0.309,2.76,9,1,0,19.303,19.046,24.741,30.415,10.440666666666667,9.196011904761905
2024-04-02 10:00:00,40.804,12.67,0.091,0.811,1.53,10,1,0,16.731,19.733,40.504,27.122,11.318625000000003,9.27745238095238
2024-04-02 11:00:00,18.471,12.11,0.776,0.363,2.8,11,1,0,40.804,37.745,34.985,37.158,10.515541666666667,9.166220238095239
2024-04-02 12:00:00,45.759,13.86,0.091,0.912,3.09,12,1,0,18.471,27.276,16.749,43.564,11.285666666666666,9.179285714285713
2024-04-02 13:00:00,37.509,12.12,0.287,0.737,2.73,13,1,0,45.759,33.883,34.047,32.148,11.436750000000002,9.211196428571428
2024-04-02 14:00:00,37.418,11.32,0.139,0.777,2.88,14,1,0,37.509,26.603,23.804,39.271,11.887375,9.200166666666668
2024-04-02 15:00:00,25.939,12.61,0.347,0.533,3.09,15,1,0,37.418,33.146,25.083,27.212,11.587083333333334,9.192589285714286
2024-04-02 16:00:00,19.25,8.9,0.398,0.373,3.57,16,1,0,25.939,16.194,16.34,21.64,11.714416666666665,9.178363095238094
2024-04-02 17:00:00,13.962,8.97,0.164,0.261,2.22,17,1,0,19.25,4.885,9.083,7.876,12.092625,9.214589285714286
2024-04-02 18:00:00,0.0,9.84,0.383,0.0,2.98,18,1,0,13.962,0.432,0.286,0.0,12.074625000000003,9.214589285714286
2024-04-02 19:00:00,0.0,6.7,0.181,0.0,2.47,19,1,0,0.0,0.0,0.0,0.0,12.074625000000003,9.214589285714286
2024-04-02 20:00:00,0.101,9.83,0.412,0.0,3.56,20,1,0,0.0,0.0,0.0,0.49,12.078833333333336,9.21227380952381
2024-04-02 21:00:00,0.291,7.14,0.197,0.0,2.94,21,1,0,0.101,0.535,0.0,0.564,12.068666666666667,9.210648809523809
2024-04-02 22:00:00,0.088,8.35,0.427,0.0,5.53,22,1,0,0.291,0.0,1.2,0.0,12.072333333333333,9.211172619047618
2024-04-02 23:00:00,0.0,8.45,0.146,0.0,3.78,23,1,0,0.088,0.0,0.041,0.291,12.072333333333333,9.209440476190476
2024-04-03 00:00:00,0.0,7.69,0.382,0.0,1.72,0,2,0,0.0,0.0,0.12,1.635,12.072333333333333,9.199708333333334
2024-04-03 01:00:00,0.0,7.78,0.181,0.0,2.43,1,2,0,0.0,0.0,0.0,0.063,12.072333333333333,9.199333333333334
2024-04-03 02:00:00,0.0,8.92,0.278,0.0,2.51,2,2,0,0.0,0.0,0.0,0.554,12.072333333333333,9.196035714285713
2024-04-03 03:00:00,0.0,10.55,0.454,0.0,4.38,3,2,0,0.0,1.106,0.0,0.946,12.02625,9.190404761904762
2024-04-03 04:00:00,0.0,9.29,0.178,0.0,2.28,4,2,0,0.0,0.172,0.0,1.502,12.019083333333333,9.181464285714284
2024-04-03 05:00:00,0.351,9.81,0.05,0.0,2.52,5,2,0,0.0,0.0,0.08,0.147,12.033708333333331,9.182678571428571
2024-04-03 06:00:00,0.519,13.75,0.042,0.0,0.26,6,2,0,0.351,0.0,0.072,0.752,12.055333333333332,9.181291666666667
2024-04-03 07:00:00,9.585,11.71,0.415,0.201,2.03,7,2,0,0.519,12.832,12.027,5.805,11.920041666666668,9.203791666666666
2024-04-03 08:00:00,14.473,13.5,0.584,0.292,5.43,8,2,0,9.585,19.303,12.386,5.406,11.718791666666666,9.257761904761905
2024-04-03 09:00:00,16.519,13.13,0.681,0.336,4.08,9,2,0,14.473,16.731,19.046,12.509,11.709958333333333,9.281630952380953
2024-04-03 10:00:00,22.418,13.28,0.602,0.454,3.01,10,2,0,16.519,40.804,19.733,13.89,10.943875,9.332392857142857
2024-04-03 11:00:00,38.235,15.09,0.26,0.759,2.98,11,2,0,22.418,18.471,37.745,8.472,11.767375000000001,9.509553571428572
2024-04-03 12:00:00,14.597,12.97,0.888,0.286,3.82,12,2,0,38.235,45.759,27.276,14.502,10.468958333333333,9.510119047619048
2024-04-03 13:00:00,22.291,12.17,0.685,0.433,3.83,13,2,0,14.597,37.509,33.883,9.704,9.834875,9.585041666666667
2024-04-03 14:00:00,20.559,11.65,0.682,0.399,2.88,14,2,0,22.291,37.418,26.603,18.914,9.132416666666666,9.594833333333334
2024-04-03 15:00:00,30.242,10.65,0.224,0.607,2.04,15,2,0,20.559,25.939,33.146,8.212,9.311708333333334,9.725964285714285
2024-04-03 16:00:00,16.977,9.67,0.553,0.305,3.33,16,2,0,30.242,19.25,16.194,4.725,9.217,9.798892857142857
2024-04-03 17:00:00,10.927,9.1,0.42,0.2,4.16,17,2,0,16.977,13.962,4.885,8.888,9.090541666666667,9.811029761904761
2024-04-03 18:00:00,0.0,10.97,0.232,0.0,3.07,18,2,0,10.927,0.0,0.432,0.0,9.090541666666667,9.811029761904761
2024-04-03 19:00:00,0.076,9.21,0.752,0.0,4.77,19,2,0,0.0,0.0,0.0,0.064,9.093708333333334,9.81110119047619
2024-04-03 20:00:00,0.0,7.46,0.157,0.0,2.45,20,2,0,0.076,0.101,0.0,0.539,9.089500000000001,9.807892857142857
2024-04-03 21:00:00,0.016,8.75,0.169,0.0,3.17,21,2,0,0.0,0.291,0.535,0.454,9.078041666666666,9.805285714285715
2024-04-03 22:00:00,1.004,5.57,0.47,0.0,2.71,22,2,0,0.016,0.088,0.0,0.425,9.116208333333333,9.808732142857142
2024-04-03 23:00:00,1.669,9.23,0.259,0.0,2.19,23,2,0,1.004,0.0,0.0,0.348,9.18575,9.816595238095239
2024-04-04 00:00:00,0.0,9.6,0.239,0.0,3.04,0,3,0,1.669,0.0,0.0,0.0,9.18575,9.816595238095239
2024-04-04 01:00:00,0.201,11.21,0.256,0.0,2.55,1,3,0,0.0,0.0,0.0,0.681,9.194125,9.813738095238095
2024-04-04 02:00:00,0.363,10.36,0.57,0.0,3.7,2,3,0,0.201,0.0,0.0,0.0,9.209249999999999,9.815898809523809
2024-04-04 03:00:00,1.188,10.39,0.804,0.0,4.28,3,3,0,0.363,0.0,1.106,0.0,9.258750000000001,9.822970238095238
2024-04-04 04:00:00,0.0,12.19,0.455,0.0,4.37,4,3,0,1.188,0.0,0.172,0.0,9.258750000000001,9.822970238095238
2024-04-04 05:00:00,1.593,10.67,0.447,0.0,4.39,5,3,0,0.0,0.351,0.0,0.21,9.3105,9.831202380952382
2024-04-04 06:00:00,0.0,11.67,0.404,0.0,2.71,6,3,0,1.593,0.519,0.0,0.0,9.288874999999999,9.831202380952382
2024-04-04 07:00:00,9.675,12.69,0.39,0.208,1.76,7,3,0,0.0,9.585,12.832,2.878,9.292625000000001,9.871660714285715
2024-04-04 08:00:00,14.483,14.89,0.581,0.293,3.18,8,3,0,9.675,14.473,19.303,9.155,9.293041666666666,9.903375
2024-04-04 09:00:00,33.557,12.52,0.101,0.681,1.59,9,3,0,14.483,16.519,16.731,6.52,10.002958333333334,10.064309523809523
2024-04-04 10:00:00,32.973,12.49,0.318,0.654,3.62,10,3,0,33.557,22.418,40.804,10.898,10.442750000000002,10.195708333333332
2024-04-04 11:00:00,40.662,13.83,0.165,0.833,3.23,11,3,0,32.973,38.235,18.471,19.848,10.543875,10.31960119047619
2024-04-04 12:00:00,35.198,14.1,0.361,0.702,2.26,12,3,0,40.662,14.597,45.759,10.134,11.40225,10.468791666666666
2024-04-04 13:00:00,31.123,11.92,0.45,0.614,2.75,13,3,0,35.198,22.291,37.509,15.103,11.770249999999999,10.56414880952381
2024-04-04 14:00:00,30.303,12.95,0.412,0.588,2.05,14,3,0,31.123,20.559,37.418,8.671,12.176250000000001,10.692910714285714
2024-04-04 15:00:00,15.104,13.06,0.754,0.294,4.37,15,3,0,30.303,30.242,25.939,6.502,11.545499999999999,10.744113095238095
2024-04-04 16:00:00,15.226,12.09,0.595,0.287,3.75,16,3,0,15.104,16.977,19.25,6.18,11.472541666666666,10.797958333333334
2024-04-04 17:00:00,14.083,10.29,0.053,0.289,2.79,17,3,0,15.226,10.927,13.962,3.016,11.604041666666667,10.863833333333334
2024-04-04 18:00:00,0.237,9.04,0.463,0.0,3.79,18,3,0,14.083,0.0,0.0,0.083,11.613916666666668,10.86475
2024-04-04 19:00:00,0.0,10.61,0.676,0.0,4.52,19,3,0,0.237,0.076,0.0,0.497,11.610750000000001,10.861791666666667
2024-04-04 20:00:00,0.0,8.07,0.524,0.0,2.34,20,3,0,0.0,0.0,0.101,0.0,11.610750000000001,10.861791666666667
2024-04-04 21:00:00,0.232,8.88,0.705,0.0,3.62,21,3,0,0.0,0.016,0.291,0.0,11.619750000000002,10.86317261904762
2024-04-04 22:00:00,0.286,10.0,0.495,0.0,4.24,22,3,0,0.232,1.004,0.088,0.102,11.589833333333333,10.864267857142856
2024-04-04 23:00:00,0.0,8.75,0.646,0.0,3.51,23,3,0,0.286,1.669,0.0,0.0,11.520291666666667,10.864267857142856
2024-04-05 00:00:00,0.0,7.02,0.457,0.0,2.07,0,4,0,0.0,0.0,0.0,0.0,11.520291666666667,10.864267857142856
2024-04-05 01:00:00,0.0,7.21,0.431,0.0,3.94,1,4,0,0.0,0.201,0.0,0.0,11.511916666666666,10.864267857142856
