CustomerID,Recency,Frequency,Monetary,Cluster
14788.0,7,2,679.4399999999999,2
14789.0,29,1,166.44,2
14790.0,17,4,714.76,2
14792.0,64,1,6.2,2
14793.0,21,1,228.99,2
14794.0,3,7,1311.35,2
14795.0,166,1,131.45000000000002,1
14796.0,1,17,7950.9,0
14798.0,53,3,173.74,2
14799.0,51,1,157.7,2
14800.0,48,12,4322.37,0
14801.0,61,1,167.12,2
14803.0,162,3,845.55,1
14804.0,9,1,353.27,2
14805.0,15,4,546.4,2
14806.0,75,1,193.39000000000001,2
14808.0,40,8,2479.17,2
14810.0,41,11,2063.11,2
14813.0,370,2,152.88,1
14815.0,37,2,762.9,2
14816.0,197,1,55.11,1
14817.0,200,2,1010.34,1
14818.0,74,3,657.8,2
14819.0,64,2,272.07,2
14820.0,21,4,507.29,2
14821.0,367,1,48.800000000000004,1
14823.0,180,3,321.43,1
14824.0,10,4,1127.71,2
14825.0,4,12,2221.01,0
14828.0,197,3,1599.72,1
14829.0,29,4,681.95,2
14830.0,53,1,188.03,2
14834.0,18,6,1707.9,2
14836.0,10,3,102.44999999999999,2
14837.0,90,4,1648.86,2
14840.0,268,1,62.85,1
14841.0,53,6,3295.76,2
14842.0,44,4,2546.32,2
14844.0,64,4,3010.81,2
14847.0,149,1,309.4,1
14849.0,22,25,7842.9400000000005,0
14850.0,312,1,325.75,1
14851.0,23,2,511.35,2
14852.0,58,6,2836.37,2
14853.0,24,2,475.8,2
14854.0,78,7,2693.39,2
14855.0,119,2,645.65,1
14856.0,36,3,1290.53,2
14857.0,60,2,1173.12,2
14859.0,13,4,1353.42,2
14860.0,19,1,170.32,2
14861.0,52,1,125.79,2
14862.0,26,2,841.1999999999999,2
14863.0,29,1,266.76,2
14865.0,7,2,52.2,2
14866.0,11,11,11732.33,2
14867.0,186,3,710.28,1
14868.0,3,8,2953.59,2
14869.0,9,2,721.13,2
14870.0,262,1,327.25,1
14871.0,3,4,501.28000000000003,2
14873.0,210,1,519.68,1
14875.0,108,2,1391.72,2
14878.0,13,9,1454.64,2
14880.0,77,3,674.99,2
14881.0,20,1,255.4,2
14882.0,27,2,589.7,2
14883.0,19,6,742.87,2
14885.0,132,1,748.52,1
14886.0,253,1,364.8,1
14887.0,79,1,967.0,2
14888.0,207,1,369.2,1
14889.0,336,1,135.9,1
14890.0,254,1,125.65,1
14891.0,148,2,554.38,1
14893.0,10,2,1211.83,2
14894.0,85,1,655.75,2
14895.0,8,20,11038.2,0
14896.0,205,2,468.77000000000004,1
14897.0,8,4,1349.7,2
14898.0,23,6,1137.53,2
14901.0,11,9,1421.29,2
14902.0,26,1,316.06,2
14903.0,21,5,2776.47,2
14904.0,2,2,952.12,2
14905.0,158,2,616.15,1
14907.0,3,7,3466.62,2
14908.0,74,1,277.8,2
14910.0,3,4,434.35,2
14912.0,17,2,850.6899999999999,2
14913.0,36,4,1210.93,2
14915.0,91,2,307.48,2
14916.0,71,4,1268.98,2
14918.0,116,2,1610.15,2
14920.0,213,2,977.45,1
14921.0,30,2,1276.71,2
14923.0,51,1,749.1,2
14924.0,246,1,201.68,1
14929.0,32,1,223.88,2
14930.0,109,3,2344.44,1
14931.0,5,4,864.6800000000001,2
14932.0,366,1,313.53,1
14934.0,82,2,1890.62,2
14935.0,297,1,1585.1599999999999,1
14936.0,34,8,8135.38,2
14937.0,57,3,1621.88,2
14944.0,30,12,5899.610000000001,0
14946.0,14,1,100.9,2
14947.0,72,2,290.82,2
14948.0,23,6,1068.67,2
14950.0,19,1,371.2,2
14951.0,79,1,289.97,2
14952.0,60,10,7771.01,2
14953.0,25,1,285.28,2
14954.0,12,1,291.53,2
14957.0,253,1,58.49,1
14958.0,147,3,483.72999999999996,1
14959.0,64,4,695.42,2
14960.0,8,2,221.27,2
14961.0,11,9,7044.68,0
14962.0,271,1,126.7,1
14963.0,10,5,1431.39,2
14964.0,247,1,206.21,1
14965.0,96,2,596.09,2
14966.0,15,1,183.02,2
14967.0,50,1,463.8,2
14968.0,30,1,147.59,2
14970.0,68,4,1592.06,2
14971.0,35,3,1089.29,2
14972.0,128,1,114.77,1
14973.0,107,3,630.97,2
14974.0,37,1,89.94,2
14975.0,57,1,279.94,2
14976.0,57,6,774.86,2
14978.0,72,5,1915.1200000000001,2
14981.0,246,1,102.12,1
14984.0,19,2,202.37,2
14985.0,198,2,292.01,1
14987.0,16,2,326.4,2
14988.0,212,1,334.54,1
14995.0,39,2,231.98000000000002,2
14997.0,46,3,539.48,2
14998.0,170,2,414.87,1
15000.0,48,1,486.62,2
15002.0,116,4,1641.76,1
15004.0,147,1,1207.33,1
15006.0,51,1,460.18,2
15007.0,159,1,156.91,1
15009.0,12,3,1259.41,2
15010.0,36,1,308.94,2
15012.0,54,2,401.29,2
15014.0,43,2,251.82,2
15016.0,173,1,170.04,1
15017.0,34,1,125.58,2
15018.0,39,3,464.52,2
15019.0,267,1,250.31,1
15021.0,9,9,1864.3,2
15022.0,12,4,829.07,2
15023.0,3,11,6398.89,0
15024.0,10,10,1625.18,2
15025.0,33,1,361.96,2
15026.0,80,3,464.2,2
15027.0,31,4,1041.15,2
15028.0,8,4,621.18,2
15030.0,72,2,502.48,2
15031.0,4,4,653.19,2
15032.0,256,3,4299.1,1
15033.0,5,10,2525.71,2
15034.0,16,8,4272.24,2
15035.0,90,1,252.73000000000002,2
15036.0,72,3,429.56,2
15038.0,59,6,669.24,2
15041.0,170,1,179.93,1
15042.0,199,1,135.93,1
15043.0,31,1,537.0,2
15044.0,19,17,7610.67,0
15045.0,152,2,735.66,1
15046.0,9,15,4824.07,0
15047.0,270,1,343.62,1
15048.0,65,4,381.0,2
15049.0,274,1,121.17000000000002,1
15050.0,25,3,1737.69,2
15051.0,23,3,1351.0,2
15052.0,319,1,161.09,1
15053.0,5,3,693.95,2
15054.0,12,2,299.36,2
15057.0,275,2,1489.5,1
15058.0,25,11,2098.58,2
15059.0,41,9,1327.01,2
15060.0,8,4,289.74,2
15062.0,71,4,977.36,2
15063.0,213,1,370.79999999999995,1
15065.0,38,4,2900.19,2
15066.0,53,1,893.59,2
15067.0,78,3,1722.52,2
15068.0,46,2,531.46,2
15069.0,179,1,1047.26,1
15070.0,373,1,106.2,1
15071.0,94,2,982.07,2
15073.0,10,3,1043.41,2
15074.0,105,1,735.67,2
15075.0,78,1,764.63,2
15076.0,173,1,861.53,1
15079.0,213,4,823.65,1
15081.0,22,5,486.88,2
15083.0,257,1,88.2,1
15087.0,282,1,267.46000000000004,1
15088.0,21,2,1091.7,2
15089.0,10,6,2406.42,2
15090.0,308,1,381.32,1
15091.0,68,1,480.71,2
15092.0,215,2,457.81,1
15093.0,18,6,4345.9,2
15095.0,104,4,1370.6,2
15096.0,43,1,219.39000000000001,2
15097.0,4,1,248.08,2
15098.0,182,3,1311.43,1
15099.0,84,1,410.48,2
15100.0,334,3,876.0,1
15101.0,9,2,317.53,2
15103.0,31,2,626.62,2
15104.0,197,2,971.03,1
15105.0,18,7,2298.93,2
15106.0,18,5,1422.2,2
15107.0,311,6,319.5,1
15108.0,142,3,1159.25,1
15109.0,246,1,467.71000000000004,1
15110.0,24,4,856.1800000000001,2
15111.0,29,3,1567.48,2
15113.0,10,3,3483.52,2
15114.0,30,10,2760.56,2
15115.0,18,1,340.07,2
15116.0,18,4,1352.75,2
15117.0,15,5,1263.76,2
15118.0,134,1,17.0,1
15119.0,246,1,229.84,1
15120.0,134,1,335.5,1
15121.0,50,2,449.33,2
15122.0,114,3,1633.78,2
15123.0,7,2,2182.71,2
15124.0,23,2,184.19,2
15125.0,25,15,11219.36,0
15127.0,66,1,406.53,2
15128.0,60,4,1471.0,2
15129.0,50,11,3415.4,0
15130.0,170,1,330.11,1
15132.0,18,5,977.9300000000001,2
15133.0,128,3,982.42,1
15134.0,15,8,1387.99,2
15135.0,239,1,139.05,1
15136.0,3,4,1286.7,2
15139.0,240,2,178.96,1
15140.0,52,7,2321.65,2
15142.0,46,1,498.74,2
15143.0,226,1,259.45,1
15144.0,8,17,6580.44,0
15145.0,4,4,1194.73,2
15146.0,165,2,1327.16,1
15147.0,240,1,623.5,1
15148.0,11,1,301.29,2
15149.0,134,1,520.8000000000001,1
15150.0,17,10,5266.87,0
15152.0,10,13,4712.49,0
15153.0,31,1,312.3,2
15154.0,75,1,250.69,2
15156.0,1,3,961.49,2
15157.0,4,3,1867.7,2
15158.0,45,1,401.40000000000003,2
15160.0,357,1,158.16,1
15163.0,18,2,304.47,2
15164.0,69,3,824.58,2
15165.0,373,1,485.43,1
15167.0,321,1,155.05,1
15168.0,26,1,106.56,2
15171.0,331,1,1289.5,1
15172.0,9,5,1624.05,2
15174.0,323,1,134.2,1
15175.0,72,1,224.14,2
15178.0,260,1,40.5,1
15179.0,18,5,2135.79,2
15180.0,367,1,87.5,1
15181.0,66,3,689.4799999999999,2
15182.0,154,2,622.85,1
15184.0,29,2,394.7,2
15185.0,70,1,239.02,2
15186.0,14,2,411.41,2
15187.0,2,15,4733.38,0
15192.0,120,3,1044.32,2
15193.0,61,1,499.32,2
15194.0,3,15,7481.17,0
15195.0,3,1,275.0,2
15197.0,11,3,859.77,2
15198.0,92,2,193.64,2
15199.0,59,4,1268.7,2
15201.0,87,5,1236.54,2
15203.0,26,6,1827.8,2
15204.0,357,1,316.58,1
15205.0,85,2,644.8,2
15206.0,10,4,420.29999999999995,2
15208.0,1,5,870.12,2
15210.0,225,1,278.54,1
15211.0,60,2,881.8100000000001,2
15212.0,241,1,101.8,1
15213.0,319,2,328.35,1
15214.0,2,8,1645.84,2
15215.0,47,3,726.57,2
15216.0,88,1,96.6,2
15218.0,11,11,5278.89,0
15219.0,176,1,293.0,1
15220.0,52,6,1767.36,2
15221.0,366,1,381.01,1
15222.0,319,1,585.0,1
15223.0,226,2,755.75,1
15224.0,358,2,322.08,1
15225.0,234,1,409.40000000000003,1
15226.0,311,1,154.41,1
15227.0,37,5,1216.84,2
15228.0,66,4,3335.0299999999997,2
15230.0,239,2,429.6,1
15232.0,113,2,552.06,2
15234.0,277,1,197.0,1
15235.0,218,12,2221.37,1
15236.0,299,1,321.05,1
15237.0,2,4,1412.0,2
15238.0,29,3,963.62,2
15239.0,10,2,780.59,2
15240.0,45,5,1666.25,2
15241.0,67,8,1748.64,2
15243.0,74,1,300.08,2
15244.0,65,2,631.57,2
15245.0,134,3,2515.84,1
15246.0,238,2,514.15,1
15247.0,122,1,356.0,2
15249.0,32,13,6665.14,0
15251.0,9,11,9964.99,2
15252.0,36,2,725.48,2
15253.0,16,5,901.6,2
15254.0,127,1,292.56,1
15255.0,67,1,890.85,2
15256.0,149,1,98.45,1
15257.0,283,1,134.88,1
15258.0,169,2,623.16,1
15260.0,100,7,1810.77,2
15261.0,135,1,239.22,1
15262.0,324,1,178.95000000000002,1
15263.0,107,1,143.91,2
15264.0,64,1,393.74,2
15265.0,151,2,1505.8,1
15266.0,338,1,119.3,1
15267.0,22,5,1629.6,2
15269.0,24,1,152.06,2
15270.0,16,7,1809.95,2
15271.0,7,15,2484.7,0
15272.0,57,2,719.6,2
15274.0,4,2,710.77,2
15275.0,38,1,615.14,2
15276.0,66,1,128.63,2
15277.0,47,1,255.89999999999998,2
15279.0,355,1,266.99,1
15280.0,172,1,113.12,1
15281.0,59,9,2319.4,2
15286.0,50,1,240.55,2
15287.0,22,2,450.69,2
15288.0,43,5,2306.52,2
15289.0,29,3,932.82,2
15290.0,5,18,7897.46,0
15291.0,26,14,4502.3,0
15292.0,201,1,178.39,1
15296.0,51,6,3622.91,2
15297.0,10,3,626.94,2
15298.0,2,12,4084.9,0
15299.0,67,6,1723.85,2
15300.0,64,1,496.44,2
15301.0,51,11,4805.25,0
15303.0,290,1,574.02,1
15304.0,61,8,694.4000000000001,2
15306.0,64,3,1174.35,2
15307.0,96,1,205.3,2
15308.0,274,1,310.47,1
15312.0,75,4,908.25,2
15313.0,110,1,52.0,2
15314.0,199,1,327.97,1
15315.0,64,2,561.14,2
15316.0,327,1,165.0,1
15318.0,4,1,312.62,2
15319.0,284,1,204.5,1
15320.0,44,1,226.53,2
15321.0,71,3,2748.31,2
15322.0,86,1,679.68,2
15325.0,104,1,160.89,2
15326.0,334,1,301.21,1
15327.0,53,1,208.75,2
15329.0,39,3,1049.7,2
15330.0,32,2,463.56,2
15332.0,366,4,1661.06,1
15333.0,208,1,1028.56,1
15334.0,157,3,347.87,1
15335.0,54,1,170.22,2
15339.0,66,2,574.07,2
15341.0,81,1,2020.52,2
15342.0,130,1,406.09,1
15343.0,87,1,364.5,2
15344.0,1,3,563.94,2
15345.0,46,1,390.22,2
15346.0,333,1,252.42000000000002,1
15347.0,366,1,201.60000000000002,1
15348.0,72,1,158.04,2
15349.0,158,2,463.90999999999997,1
15350.0,373,1,115.65,1
15351.0,12,7,1848.91,2
15353.0,255,2,770.12,1
15355.0,29,2,277.05,2
15356.0,31,10,2680.85,2
15358.0,5,22,8205.54,0
15360.0,40,1,427.93,2
15361.0,362,1,321.4,1
15363.0,373,1,326.0,1
15364.0,96,2,913.19,2
15365.0,26,7,2314.32,2
15366.0,75,2,592.01,2
15367.0,57,4,1861.99,2
15368.0,21,1,346.70000000000005,2
15370.0,41,7,2320.55,2
15372.0,137,1,1767.52,1
15373.0,8,12,2395.88,0
15374.0,129,1,161.2,1
15376.0,40,3,1216.24,2
15379.0,169,7,3687.69,1
15380.0,9,5,1690.2600000000002,2
15381.0,214,2,431.96999999999997,1
15382.0,15,6,5941.67,2
15384.0,170,2,642.41,1
15385.0,40,1,316.88,2
15386.0,186,1,386.34,1
15388.0,270,1,130.64,1
15389.0,172,1,125.0,1
15392.0,5,4,1518.58,2
15393.0,16,2,231.86,2
15394.0,10,4,2183.54,2
15395.0,326,1,107.45,1
15396.0,113,1,288.18,2
15397.0,290,1,94.0,1
15398.0,16,2,1329.93,2
15399.0,1,3,815.77,2
15400.0,92,5,716.2,2
15402.0,149,2,559.9300000000001,1
15405.0,189,1,349.1,1
15406.0,31,2,510.71000000000004,2
15407.0,34,4,868.37,2
15408.0,264,1,266.86,1
15410.0,84,8,3450.84,2
15411.0,26,4,1330.33,2
15412.0,171,1,190.53,1
15414.0,10,3,774.9000000000001,2
15415.0,313,1,559.61,1
15416.0,65,4,3968.7200000000003,2
15417.0,85,1,493.2,2
15419.0,25,1,135.86,2
15421.0,59,4,933.76,2
15422.0,323,2,97.7,1
15423.0,38,1,43.5,2
15424.0,254,2,343.86,1
15426.0,19,5,1393.6,2
15427.0,33,3,1420.68,2
15428.0,15,1,93.78,2
15429.0,27,2,397.35,2
15432.0,23,1,171.19,2
15433.0,214,2,517.7,1
15434.0,8,5,1041.48,2
15435.0,22,1,149.29,2
15436.0,12,3,1061.21,2
15437.0,262,1,200.16,1
15438.0,131,1,153.98,1
15440.0,55,3,383.68,2
15442.0,249,1,594.0,1
15443.0,2,7,3211.99,2
15444.0,9,2,1411.21,2
15445.0,264,1,113.5,1
15447.0,331,1,155.17,1
15448.0,313,1,494.64,1
15449.0,26,3,974.52,2
15450.0,30,1,404.24,2
15452.0,30,3,528.48,2
15453.0,2,7,1371.77,2
15454.0,362,1,179.1,1
15456.0,283,3,425.35,1
15457.0,262,1,237.07,1
15458.0,25,1,161.64,2
15460.0,354,1,214.26,1
15462.0,94,3,234.6,2
15463.0,29,1,126.14,2
15464.0,338,1,967.05,1
15465.0,20,18,7303.62,0
15466.0,85,1,334.53,2
15467.0,9,3,516.56,2
15468.0,51,2,467.51,2
15469.0,50,2,515.23,2
15471.0,2,1,453.69,2
15472.0,113,1,371.56,2
15473.0,14,7,1720.2,2
15475.0,77,1,454.10999999999996,2
15478.0,40,2,1399.92,2
15480.0,116,1,888.9,2
15482.0,16,11,10083.16,2
15483.0,161,4,218.69,1
15484.0,1,4,3524.25,2
15485.0,30,3,2564.5,2
15488.0,93,1,91.32000000000001,2
15489.0,23,3,1134.28,2
15491.0,95,6,3088.87,2
15492.0,28,2,659.4599999999999,2
15493.0,33,5,1950.09,2
15494.0,21,2,1273.6200000000001,2
15497.0,18,2,1146.6,2
15498.0,3,27,13244.539999999999,0
15500.0,8,4,1129.0,2
15502.0,16,10,6335.38,0
15503.0,363,1,137.29,1
15504.0,81,1,52.83,2
15505.0,53,5,3595.36,2
15506.0,23,3,970.4,2
15507.0,172,1,475.86,1
15508.0,189,6,1000.27,1
15510.0,331,1,33.26,1
15511.0,12,5,891.23,2
15512.0,156,2,106.0,1
15513.0,33,19,14425.890000000001,0
15514.0,12,11,3675.88,0
15516.0,45,3,62.43,2
15517.0,233,1,267.03,1
15518.0,64,8,1915.3,2
15520.0,2,1,339.7,2
15521.0,40,8,2764.87,2
15522.0,33,2,397.14,2
15523.0,84,1,329.51000000000005,2
15524.0,25,1,66.52,2
15525.0,2,3,727.72,2
15526.0,33,2,148.44,2
15527.0,19,8,2417.28,2
15528.0,254,1,210.08,1
15529.0,23,11,3907.18,0
15530.0,22,4,1497.31,2
15531.0,8,2,1956.22,2
15532.0,25,4,1539.84,2
15533.0,19,3,804.25,2
15535.0,173,4,497.8,1
15537.0,163,1,110.60000000000001,1
15539.0,7,1,538.46,2
15540.0,11,1,213.3,2
15541.0,114,1,85.13000000000001,2
15543.0,288,1,121.21,1
15544.0,9,9,3342.61,2
15545.0,54,2,288.96999999999997,2
15547.0,7,14,4733.6,0
15549.0,77,3,1675.68,2
15550.0,4,4,574.85,2
15551.0,37,1,436.06,2
15552.0,217,1,90.12,1
15553.0,60,1,428.93,2
15554.0,278,1,217.2,1
15555.0,12,16,4739.87,0
15556.0,24,1,278.99,2
15557.0,29,1,468.91,2
15561.0,12,4,800.59,2
15562.0,352,1,134.55,1
15563.0,22,3,1355.14,2
15565.0,50,2,173.16,2
15567.0,19,1,186.01,2
15568.0,3,3,757.65,2
15569.0,104,5,1375.71,2
15570.0,7,12,4147.86,0
15571.0,12,4,650.4300000000001,2
15572.0,5,7,2355.03,2
15573.0,32,2,582.59,2
15574.0,178,4,673.54,1
15576.0,38,1,891.9200000000001,2
15577.0,151,3,233.98,1
15578.0,162,1,127.1,1
15579.0,69,2,326.75,2
15581.0,156,10,716.1800000000001,1
15582.0,25,3,682.9100000000001,2
15584.0,24,4,720.84,2
15585.0,177,1,455.3,1
15587.0,50,4,913.6800000000001,2
15589.0,256,3,473.21,1
15592.0,47,1,388.58,2
15593.0,71,1,199.8,2
15594.0,16,5,1771.78,2
15596.0,101,5,1406.59,2
15597.0,35,1,324.57,2
15598.0,53,1,240.68,2
15599.0,27,2,761.74,2
15601.0,11,14,6726.04,0
15602.0,8,9,1297.8700000000001,2
15603.0,79,1,48.480000000000004,2
15604.0,52,1,216.39,2
15605.0,36,5,1179.31,2
15606.0,61,9,2905.31,2
15607.0,337,1,104.76,1
15608.0,28,4,1093.68,2
15609.0,184,1,298.16,1
15610.0,52,1,112.46000000000001,2
15611.0,10,11,1534.65,2
15612.0,36,2,195.15,2
15615.0,10,23,10361.64,0
15618.0,33,4,776.85,2
15619.0,11,1,336.40000000000003,2
15620.0,57,3,1539.86,2
15621.0,4,4,1293.03,2
15622.0,43,9,3664.67,2
15623.0,141,1,301.03,1
15624.0,117,4,588.13,2
15625.0,104,4,1534.26,2
15626.0,75,2,675.8,2
15628.0,5,9,2854.64,2
15630.0,45,2,1186.35,2
15632.0,16,8,3285.31,2
15634.0,17,1,243.55,2
15636.0,90,2,724.76,2
15637.0,53,1,223.36,2
15639.0,134,1,424.68,1
15640.0,4,15,12218.85,0
15641.0,105,4,1863.2,2
15643.0,192,3,662.72,1
15644.0,166,4,795.74,1
15645.0,19,1,610.03,2
15646.0,158,3,435.04,1
15648.0,204,2,639.5,1
15649.0,336,2,731.0,1
15651.0,37,3,646.3,2
15652.0,91,1,337.74,2
15653.0,93,2,192.0,2
15654.0,9,2,922.53,2
15655.0,243,1,560.67,1
15656.0,45,4,748.5,2
15657.0,23,1,30.0,2
15658.0,190,5,1020.78,1
15659.0,44,1,306.45,2
15660.0,25,9,1600.86,2
15661.0,317,2,280.8,1
15663.0,106,1,138.14,2
15664.0,51,1,386.43,2
15665.0,168,2,2213.89,1
15667.0,40,1,301.32,2
15668.0,218,1,76.32000000000001,1
15669.0,40,4,684.34,2
15670.0,297,1,173.05,1
15671.0,19,7,2593.37,2
15673.0,88,4,2725.59,2
15674.0,73,4,2111.89,2
15675.0,81,3,322.73,2
15676.0,19,3,3412.42,2
15677.0,49,1,657.23,2
15678.0,53,1,352.7,2
15679.0,24,4,768.08,2
15680.0,9,3,1333.68,2
15681.0,25,5,1426.16,2
15683.0,117,1,193.75,2
15687.0,9,9,2993.1,2
15689.0,120,2,254.1,1
15690.0,4,2,224.76,2
15691.0,252,1,136.8,1
15692.0,28,1,191.04,2
15694.0,1,13,6330.36,0
15695.0,267,2,409.98,1
15696.0,33,8,2645.29,2
15699.0,18,1,296.33,2
15700.0,172,2,692.98,1
15701.0,2,4,1515.68,2
15703.0,265,1,211.5,1
15704.0,140,4,2283.62,1
15705.0,201,1,143.1,1
15706.0,64,4,1060.56,2
15707.0,35,4,915.72,2
15708.0,41,7,3226.9500000000003,2
15709.0,284,1,133.25,1
15712.0,9,5,1072.3600000000001,2
15713.0,143,2,356.7,1
15714.0,12,2,330.03000000000003,2
15716.0,146,4,1099.8600000000001,1
15717.0,234,1,150.3,1
15719.0,33,13,5023.74,0
15720.0,24,1,598.41,2
15721.0,12,1,471.40000000000003,2
15722.0,36,5,2155.21,2
15723.0,365,1,190.7,1
15724.0,201,2,218.25,1
15725.0,15,1,415.25,2
15727.0,17,7,4725.58,2
15729.0,213,1,85.0,1
15730.0,66,3,1120.88,2
15732.0,212,2,278.52,1
15733.0,283,1,162.3,1
15734.0,115,2,1289.65,2
15737.0,15,8,1181.6,2
15738.0,19,16,4795.18,0
15739.0,66,1,398.52,2
15740.0,49,1,154.88,2
15743.0,16,4,775.96,2
15744.0,78,1,34.8,2
15745.0,19,4,1085.29,2
15746.0,134,1,194.51,1
15747.0,13,3,946.64,2
15748.0,40,1,144.36,2
15749.0,235,3,3044.0,1
15750.0,3,8,2459.95,2
15752.0,40,7,2592.98,2
15753.0,305,1,55.00000000000001,1
15754.0,51,3,458.57,2
15755.0,10,6,2364.25,2
15756.0,61,4,528.01,2
15757.0,66,2,714.42,2
15758.0,25,1,205.25,2
15759.0,218,3,253.04,1
15762.0,65,2,567.51,2
15763.0,32,2,1040.28,2
15764.0,88,6,3184.37,2
15766.0,64,1,315.06,2
15768.0,116,3,405.09,2
15773.0,6,1,486.52,2
15774.0,69,1,270.8,2
15775.0,245,1,104.9,1
15776.0,133,1,241.62,1
15777.0,241,4,1016.51,1
15780.0,184,3,475.28000000000003,1
15781.0,25,3,345.46,2
15782.0,10,3,2505.9,2
15783.0,11,1,246.3,2
15785.0,33,5,2282.33,2
15786.0,46,3,4902.36,2
15787.0,26,3,933.26,2
15789.0,358,1,351.3,1
15790.0,10,1,218.75,2
15791.0,44,2,1612.69,2
15793.0,15,3,929.79,2
15795.0,150,1,590.09,1
15796.0,1,8,2707.61,2
15797.0,113,3,1833.8,2
15799.0,76,3,884.14,2
15800.0,107,2,696.89,2
15801.0,46,3,1063.95,2
15803.0,51,1,415.82000000000005,2
15804.0,1,13,3976.26,0
15805.0,23,17,5487.22,0
15806.0,46,3,784.58,2
15807.0,50,3,903.9,2
15808.0,306,4,3646.62,1
15809.0,36,5,515.77,2
15810.0,79,4,1340.58,2
15811.0,22,6,2218.62,2
15812.0,107,5,1694.14,2
15813.0,208,2,1303.9099999999999,1
15814.0,17,4,1914.41,2
15815.0,64,5,1894.52,2
15819.0,49,4,1890.45,2
15820.0,320,1,206.98,1
15821.0,44,2,556.69,2
15822.0,3,2,885.47,2
15825.0,172,1,306.3,1
15826.0,56,3,1654.31,2
15827.0,73,14,1820.49,0
15829.0,99,2,618.42,2
15830.0,38,1,576.0,2
15831.0,58,3,738.71,2
15832.0,254,1,836.79,1
15834.0,70,4,1993.55,2
15835.0,44,4,953.13,2
15836.0,50,1,129.0,2
15837.0,65,1,391.98,2
15839.0,33,3,1048.49,2
15840.0,59,2,355.56,2
15841.0,73,4,1224.06,2
15843.0,304,1,118.95000000000002,1
15844.0,46,1,130.73999999999998,2
15845.0,18,8,3711.77,2
15847.0,38,2,349.79,2
15850.0,19,2,234.88,2
15852.0,187,2,160.71,1
15853.0,52,1,110.8,2
15854.0,4,12,2967.9500000000003,0
15855.0,137,5,697.24,1
15856.0,4,27,15752.9,0
15857.0,19,1,297.0,2
15858.0,16,5,1402.07,2
15860.0,41,8,953.5600000000001,2
15861.0,12,8,2908.93,2
15862.0,8,4,830.86,2
15863.0,26,2,68.84,2
15864.0,22,6,1703.1200000000001,2
15865.0,41,3,878.13,2
15866.0,101,1,211.25,2
15867.0,5,15,3741.13,0
15869.0,277,2,149.64,1
15870.0,33,1,347.54,2
15872.0,15,2,309.16,2
15874.0,64,7,3973.4500000000003,2
15877.0,2,2,481.23,2
15880.0,369,1,326.21,1
15881.0,312,5,501.39000000000004,1
15882.0,199,4,514.08,1
15883.0,2,2,396.48,2
15885.0,93,1,349.35,2
15886.0,60,1,181.09,2
15888.0,81,1,162.64,2
15889.0,157,2,380.6,1
15891.0,227,1,483.63,1
15894.0,253,2,257.6,1
15895.0,150,1,179.17,1
15897.0,194,2,168.09,1
15898.0,1,5,1383.83,2
15899.0,369,1,46.35,1
15900.0,24,1,337.28,2
15901.0,17,3,336.98,2
15903.0,10,7,5126.76,2
15904.0,8,1,161.36,2
15906.0,20,7,1567.3700000000001,2
15907.0,4,3,876.92,2
15909.0,174,1,191.94,1
15910.0,1,8,1221.97,2
15912.0,178,2,259.52,1
15916.0,16,8,1502.54,2
15917.0,248,1,123.1,1
15918.0,191,2,330.84999999999997,1
15919.0,20,2,522.59,2
15920.0,154,3,163.55,1
15921.0,173,1,322.71000000000004,1
15922.0,373,1,369.5,1
15923.0,373,1,125.13,1
15925.0,194,1,207.15,1
15930.0,67,1,426.63,2
15932.0,4,8,2455.51,2
15933.0,21,3,1107.46,2
15935.0,239,1,108.03999999999999,1
15937.0,64,1,145.35,2
15938.0,112,5,404.58,2
15939.0,90,14,5333.37,0
15940.0,311,1,35.8,1
15942.0,134,1,337.44,1
15944.0,277,1,325.1,1
15945.0,365,1,181.0,1
15947.0,83,1,1708.24,2
15948.0,8,2,955.24,2
15949.0,17,2,364.72,2
15950.0,32,4,1705.6100000000001,2
15951.0,9,2,708.22,2
15952.0,34,4,781.91,2
15953.0,15,8,1657.28,2
15955.0,24,14,4416.26,0
15957.0,32,1,428.89,2
15958.0,74,1,104.35,2
15963.0,20,2,470.76,2
15965.0,17,4,808.87,2
15967.0,23,2,397.68,2
15969.0,3,3,649.42,2
15970.0,304,1,264.3,1
15971.0,18,12,3718.9,0
15973.0,367,1,307.82000000000005,1
15974.0,39,7,3435.19,2
15975.0,84,1,371.01,2
15976.0,165,2,423.74,1
15977.0,17,2,1031.01,2
15978.0,77,1,1098.78,2
15980.0,89,3,2331.18,2
15981.0,25,8,3408.48,2
15983.0,22,4,1465.12,2
15984.0,3,10,2637.2400000000002,2
15985.0,123,2,1079.42,2
15986.0,30,1,168.12,2
15987.0,12,7,1118.43,2
15988.0,19,1,153.46,2
15990.0,44,2,775.51,2
15992.0,4,1,41.989999999999995,2
15993.0,9,7,2738.23,2
15994.0,55,1,413.95,2
15996.0,88,6,990.04,2
15998.0,37,5,3069.01,2
16000.0,3,3,3011.0,2
16003.0,30,5,2301.89,2
16005.0,12,4,578.32,2
16006.0,211,1,101.4,1
16007.0,48,4,1685.28,2
16008.0,24,3,478.78,2
16009.0,22,4,972.11,2
16010.0,246,3,392.4,1
16011.0,8,16,3352.96,0
16012.0,35,3,1415.29,2
16014.0,38,3,640.98,2
16015.0,4,3,693.26,2
