timestamp,energy_mwh,temp_c,cloud_cover,solar_radiation,wind_speed
2024-03-31 08:00:00,17.174,12.4,0.483,0.334,3.69
2024-03-31 09:00:00,24.741,11.85,0.417,0.49,3.84
2024-03-31 10:00:00,40.504,12.41,0.083,0.813,1.49
2024-03-31 11:00:00,34.985,14.14,0.326,0.704,3.26
2024-03-31 12:00:00,16.749,10.18,0.825,0.333,2.38
2024-03-31 13:00:00,34.047,12.38,0.328,0.703,1.44
2024-03-31 14:00:00,23.804,14.41,0.554,0.485,4.11
2024-03-31 15:00:00,25.083,13.17,0.371,0.517,2.78
2024-03-31 16:00:00,16.34,10.64,0.5,0.327,2.82
2024-03-31 17:00:00,9.083,10.76,0.546,0.169,3.6
2024-03-31 18:00:00,0.286,10.03,0.614,0.0,3.52
2024-03-31 19:00:00,0.0,7.68,0.043,0.0,1.34
2024-03-31 20:00:00,0.0,8.47,0.049,0.0,0.84
2024-03-31 21:00:00,0.0,9.21,0.319,0.0,1.38
2024-03-31 22:00:00,1.2,5.44,0.691,0.0,4.66
2024-03-31 23:00:00,0.041,7.75,0.504,0.0,3.17
2024-04-01 00:00:00,0.12,7.96,0.415,0.0,4.02
2024-04-01 01:00:00,0.0,8.13,0.267,0.0,2.46
2024-04-01 02:00:00,0.0,8.65,0.347,0.0,3.33
2024-04-01 03:00:00,0.0,9.63,0.166,0.0,2.4
2024-04-01 04:00:00,0.0,10.51,0.906,0.0,4.75
2024-04-01 05:00:00,0.08,12.25,0.26,0.0,2.85
2024-04-01 06:00:00,0.072,12.2,0.173,0.0,2.16
2024-04-01 07:00:00,12.027,12.04,0.278,0.233,1.85
2024-04-01 08:00:00,12.386,11.72,0.631,0.27,4.51
2024-04-01 09:00:00,19.046,12.46,0.581,0.394,5.02
2024-04-01 10:00:00,19.733,13.44,0.683,0.396,5.38
2024-04-01 11:00:00,37.745,12.18,0.251,0.763,2.31
2024-04-01 12:00:00,27.276,13.86,0.551,0.549,3.07
2024-04-01 13:00:00,33.883,12.77,0.364,0.676,2.65
2024-04-01 14:00:00,26.603,13.0,0.475,0.541,3.29
2024-04-01 15:00:00,33.146,10.14,0.129,0.661,2.34
2024-04-01 16:00:00,16.194,9.13,0.523,0.317,2.77
2024-04-01 17:00:00,4.885,10.72,0.846,0.097,3.36
2024-04-01 18:00:00,0.432,8.79,0.247,0.0,2.78
2024-04-01 19:00:00,0.0,7.76,0.135,0.0,0.0
2024-04-01 20:00:00,0.0,8.37,0.912,0.0,4.65
2024-04-01 21:00:00,0.535,8.03,0.556,0.0,2.91
2024-04-01 22:00:00,0.0,5.62,0.529,0.0,4.21
2024-04-01 23:00:00,0.0,8.89,0.733,0.0,5.04
2024-04-02 00:00:00,0.0,7.21,0.661,0.0,4.84
2024-04-02 01:00:00,0.0,10.22,0.271,0.0,2.53
2024-04-02 02:00:00,0.0,7.2,0.157,0.0,1.56
2024-04-02 03:00:00,1.106,9.91,0.655,0.0,3.31
2024-04-02 04:00:00,0.172,10.08,0.228,0.0,2.91
2024-04-02 05:00:00,0.0,8.71,0.204,0.0,1.3
2024-04-02 06:00:00,0.0,12.59,0.737,0.0,5.32
2024-04-02 07:00:00,12.832,10.11,0.203,0.252,2.35
2024-04-02 08:00:00,19.303,12.55,0.342,0.397,3.43
2024-04-02 09:00:00,16.731,14.52,0.727,0.309,2.76
2024-04-02 10:00:00,40.804,12.67,0.091,0.811,1.53
2024-04-02 11:00:00,18.471,12.11,0.776,0.363,2.8
2024-04-02 12:00:00,45.759,13.86,0.091,0.912,3.09
2024-04-02 13:00:00,37.509,12.12,0.287,0.737,2.73
2024-04-02 14:00:00,37.418,11.32,0.139,0.777,2.88
2024-04-02 15:00:00,25.939,12.61,0.347,0.533,3.09
2024-04-02 16:00:00,19.25,8.9,0.398,0.373,3.57
2024-04-02 17:00:00,13.962,8.97,0.164,0.261,2.22
2024-04-02 18:00:00,0.0,9.84,0.383,0.0,2.98
2024-04-02 19:00:00,0.0,6.7,0.181,0.0,2.47
2024-04-02 20:00:00,0.101,9.83,0.412,0.0,3.56
2024-04-02 21:00:00,0.291,7.14,0.197,0.0,2.94
2024-04-02 22:00:00,0.088,8.35,0.427,0.0,5.53
2024-04-02 23:00:00,0.0,8.45,0.146,0.0,3.78
2024-04-03 00:00:00,0.0,7.69,0.382,0.0,1.72
2024-04-03 01:00:00,0.0,7.78,0.181,0.0,2.43
2024-04-03 02:00:00,0.0,8.92,0.278,0.0,2.51
2024-04-03 03:00:00,0.0,10.55,0.454,0.0,4.38
2024-04-03 04:00:00,0.0,9.29,0.178,0.0,2.28
2024-04-03 05:00:00,0.351,9.81,0.05,0.0,2.52
2024-04-03 06:00:00,0.519,13.75,0.042,0.0,0.26
2024-04-03 07:00:00,9.585,11.71,0.415,0.201,2.03
2024-04-03 08:00:00,14.473,13.5,0.584,0.292,5.43
2024-04-03 09:00:00,16.519,13.13,0.681,0.336,4.08
2024-04-03 10:00:00,22.418,13.28,0.602,0.454,3.01
2024-04-03 11:00:00,38.235,15.09,0.26,0.759,2.98
2024-04-03 12:00:00,14.597,12.97,0.888,0.286,3.82
2024-04-03 13:00:00,22.291,12.17,0.685,0.433,3.83
2024-04-03 14:00:00,20.559,11.65,0.682,0.399,2.88
2024-04-03 15:00:00,30.242,10.65,0.224,0.607,2.04
2024-04-03 16:00:00,16.977,9.67,0.553,0.305,3.33
2024-04-03 17:00:00,10.927,9.1,0.42,0.2,4.16
2024-04-03 18:00:00,0.0,10.97,0.232,0.0,3.07
2024-04-03 19:00:00,0.076,9.21,0.752,0.0,4.77
2024-04-03 20:00:00,0.0,7.46,0.157,0.0,2.45
2024-04-03 21:00:00,0.016,8.75,0.169,0.0,3.17
2024-04-03 22:00:00,1.004,5.57,0.47,0.0,2.71
2024-04-03 23:00:00,1.669,9.23,0.259,0.0,2.19
2024-04-04 00:00:00,0.0,9.6,0.239,0.0,3.04
2024-04-04 01:00:00,0.201,11.21,0.256,0.0,2.55
2024-04-04 02:00:00,0.363,10.36,0.57,0.0,3.7
2024-04-04 03:00:00,1.188,10.39,0.804,0.0,4.28
2024-04-04 04:00:00,0.0,12.19,0.455,0.0,4.37
2024-04-04 05:00:00,1.593,10.67,0.447,0.0,4.39
2024-04-04 06:00:00,0.0,11.67,0.404,0.0,2.71
2024-04-04 07:00:00,9.675,12.69,0.39,0.208,1.76
2024-04-04 08:00:00,14.483,14.89,0.581,0.293,3.18
2024-04-04 09:00:00,33.557,12.52,0.101,0.681,1.59
2024-04-04 10:00:00,32.973,12.49,0.318,0.654,3.62
2024-04-04 11:00:00,40.662,13.83,0.165,0.833,3.23
2024-04-04 12:00:00,35.198,14.1,0.361,0.702,2.26
2024-04-04 13:00:00,31.123,11.92,0.45,0.614,2.75
2024-04-04 14:00:00,30.303,12.95,0.412,0.588,2.05
2024-04-04 15:00:00,15.104,13.06,0.754,0.294,4.37
2024-04-04 16:00:00,15.226,12.09,0.595,0.287,3.75
2024-04-04 17:00:00,14.083,10.29,0.053,0.289,2.79
2024-04-04 18:00:00,0.237,9.04,0.463,0.0,3.79
2024-04-04 19:00:00,0.0,10.61,0.676,0.0,4.52
2024-04-04 20:00:00,0.0,8.07,0.524,0.0,2.34
2024-04-04 21:00:00,0.232,8.88,0.705,0.0,3.62
2024-04-04 22:00:00,0.286,10.0,0.495,0.0,4.24
2024-04-04 23:00:00,0.0,8.75,0.646,0.0,3.51
2024-04-05 00:00:00,0.0,7.02,0.457,0.0,2.07
2024-04-05 01:00:00,0.0,7.21,0.431,0.0,3.94
2024-04-05 02:00:00,0.0,8.96,0.478,0.0,2.97
2024-04-05 03:00:00,0.435,10.89,0.273,0.0,3.67
2024-04-05 04:00:00,0.0,11.35,0.215,0.0,2.63
2024-04-05 05:00:00,0.06,14.24,0.437,0.0,3.09
2024-04-05 06:00:00,0.0,12.84,0.279,0.0,3.93
2024-04-05 07:00:00,8.183,12.55,0.626,0.151,2.84
2024-04-05 08:00:00,11.457,12.05,0.76,0.215,5.43
2024-04-05 09:00:00,31.453,15.13,0.184,0.633,2.04
2024-04-05 10:00:00,43.247,13.81,0.069,0.831,2.34
2024-04-05 11:00:00,41.035,11.91,0.171,0.83,2.65
2024-04-05 12:00:00,37.568,13.44,0.316,0.739,2.61
2024-04-05 13:00:00,20.507,11.74,0.702,0.422,3.5
2024-04-05 14:00:00,21.786,11.81,0.644,0.426,3.64
2024-04-05 15:00:00,32.89,11.6,0.156,0.649,1.66
2024-04-05 16:00:00,15.19,9.73,0.531,0.316,5.16
2024-04-05 17:00:00,11.459,9.46,0.296,0.231,2.5
2024-04-05 18:00:00,1.121,8.42,0.316,0.0,3.88
2024-04-05 19:00:00,0.0,7.83,0.287,0.0,3.68
2024-04-05 20:00:00,0.241,7.01,0.406,0.0,3.51
2024-04-05 21:00:00,0.201,7.34,0.484,0.0,3.34
2024-04-05 22:00:00,0.0,6.74,0.385,0.0,3.31
2024-04-05 23:00:00,0.0,8.62,0.316,0.0,3.4
2024-04-06 00:00:00,0.497,8.63,0.848,0.0,4.62
2024-04-06 01:00:00,0.007,10.3,0.712,0.0,2.88
2024-04-06 02:00:00,0.662,11.75,0.64,0.0,2.47
2024-04-06 03:00:00,0.139,11.02,0.641,0.0,5.13
2024-04-06 04:00:00,0.039,11.53,0.379,0.0,1.03
2024-04-06 05:00:00,0.224,12.65,0.293,0.0,3.04
2024-04-06 06:00:00,0.0,13.05,0.719,0.0,3.97
2024-04-06 07:00:00,8.937,13.17,0.589,0.16,3.9
2024-04-06 08:00:00,25.48,13.55,0.082,0.514,1.34
2024-04-06 09:00:00,31.06,12.66,0.198,0.626,2.87
2024-04-06 10:00:00,19.769,14.99,0.711,0.38,4.3
2024-04-06 11:00:00,36.307,13.85,0.312,0.723,5.14
2024-04-06 12:00:00,23.932,15.33,0.643,0.481,4.03
2024-04-06 13:00:00,34.289,14.21,0.367,0.681,4.18
2024-04-06 14:00:00,23.849,11.74,0.584,0.469,2.55
2024-04-06 15:00:00,29.18,13.26,0.266,0.585,3.61
2024-04-06 16:00:00,16.833,7.92,0.511,0.326,3.71
2024-04-06 17:00:00,13.078,12.53,0.107,0.277,2.54
2024-04-06 18:00:00,0.157,7.88,0.598,0.0,4.02
2024-04-06 19:00:00,0.48,9.46,0.549,0.0,5.01
2024-04-06 20:00:00,0.373,8.9,0.657,0.0,4.17
2024-04-06 21:00:00,0.0,9.44,0.194,0.0,1.96
2024-04-06 22:00:00,0.0,7.59,0.522,0.0,3.07
2024-04-06 23:00:00,0.0,5.52,0.355,0.0,3.72
2024-04-07 00:00:00,0.771,8.17,0.726,0.0,4.54
2024-04-07 01:00:00,0.0,8.78,0.98,0.0,3.72
2024-04-07 02:00:00,0.705,7.2,0.713,0.0,4.55
2024-04-07 03:00:00,0.0,10.44,0.875,0.0,3.76
2024-04-07 04:00:00,0.234,9.87,0.558,0.0,4.02
2024-04-07 05:00:00,0.005,12.71,1.0,0.0,4.36
2024-04-07 06:00:00,1.658,12.36,0.862,0.0,4.36
2024-04-07 07:00:00,5.933,15.63,0.819,0.105,4.02
2024-04-07 08:00:00,6.975,13.45,0.964,0.126,6.11
2024-04-07 09:00:00,8.658,14.57,1.0,0.149,5.32
2024-04-07 10:00:00,21.756,13.9,0.638,0.432,4.92
2024-04-07 11:00:00,9.587,12.11,1.0,0.193,7.32
2024-04-07 12:00:00,21.246,13.51,0.711,0.427,4.17
2024-04-07 13:00:00,12.044,14.18,0.943,0.237,6.03
2024-04-07 14:00:00,16.613,13.38,0.732,0.366,3.64
2024-04-07 15:00:00,19.411,11.58,0.598,0.388,4.8
2024-04-07 16:00:00,11.864,9.41,0.718,0.235,3.51
2024-04-07 17:00:00,6.247,11.16,0.727,0.127,4.17
2024-04-07 18:00:00,0.0,10.16,1.0,0.0,5.43
2024-04-07 19:00:00,0.0,10.05,0.774,0.0,4.88
2024-04-07 20:00:00,0.0,8.23,1.0,0.0,3.98
2024-04-07 21:00:00,1.064,6.24,0.839,0.0,3.82
2024-04-07 22:00:00,0.0,8.8,0.79,0.0,4.86
2024-04-07 23:00:00,0.0,8.25,1.0,0.0,4.71
2024-04-08 00:00:00,0.0,10.4,0.121,0.0,1.25
2024-04-08 01:00:00,0.537,9.24,0.415,0.0,3.19
2024-04-08 02:00:00,0.106,9.78,0.2,0.0,2.51
2024-04-08 03:00:00,0.0,11.05,0.417,0.0,3.39
2024-04-08 04:00:00,0.0,10.61,0.605,0.0,4.24
2024-04-08 05:00:00,0.0,11.33,0.422,0.0,3.64
2024-04-08 06:00:00,0.0,12.71,0.357,0.0,2.46
2024-04-08 07:00:00,13.014,12.35,0.116,0.275,2.02
2024-04-08 08:00:00,18.894,13.65,0.392,0.379,3.92
2024-04-08 09:00:00,18.049,16.56,0.618,0.377,3.42
2024-04-08 10:00:00,32.839,15.58,0.336,0.645,2.69
2024-04-08 11:00:00,34.399,14.6,0.376,0.675,1.93
2024-04-08 12:00:00,34.509,15.79,0.366,0.702,3.08
2024-04-08 13:00:00,21.573,12.46,0.68,0.44,4.32
2024-04-08 14:00:00,39.946,15.82,0.112,0.804,0.76
2024-04-08 15:00:00,20.19,11.55,0.572,0.404,2.86
2024-04-08 16:00:00,11.553,13.73,0.734,0.228,3.06
2024-04-08 17:00:00,11.606,12.95,0.317,0.227,3.58
2024-04-08 18:00:00,0.264,7.73,0.363,0.0,1.56
2024-04-08 19:00:00,0.932,10.97,0.367,0.0,3.04
2024-04-08 20:00:00,0.036,8.39,0.522,0.0,4.14
2024-04-08 21:00:00,0.0,7.75,0.401,0.0,3.35
2024-04-08 22:00:00,0.0,8.96,0.55,0.0,3.3
2024-04-08 23:00:00,0.981,7.22,0.559,0.0,3.96
2024-04-09 00:00:00,0.306,9.5,0.174,0.0,3.35
2024-04-09 01:00:00,0.124,8.25,0.138,0.0,2.33
2024-04-09 02:00:00,0.269,10.21,0.647,0.0,2.15
2024-04-09 03:00:00,0.096,12.33,0.51,0.0,4.45
2024-04-09 04:00:00,0.26,11.96,0.023,0.0,2.39
2024-04-09 05:00:00,0.0,11.85,0.425,0.0,3.25
2024-04-09 06:00:00,0.633,13.65,0.192,0.0,0.99
2024-04-09 07:00:00,13.764,11.93,0.092,0.282,2.04
2024-04-09 08:00:00,20.283,13.09,0.308,0.416,2.22
2024-04-09 09:00:00,13.533,13.88,0.762,0.291,3.31
2024-04-09 10:00:00,39.875,15.44,0.118,0.8,2.25
2024-04-09 11:00:00,37.228,14.89,0.307,0.729,2.49
2024-04-09 12:00:00,39.19,14.74,0.258,0.789,2.4
2024-04-09 13:00:00,30.593,13.59,0.438,0.628,3.9
2024-04-09 14:00:00,41.914,12.05,0.07,0.835,2.41
2024-04-09 15:00:00,27.688,14.06,0.309,0.562,2.53
2024-04-09 16:00:00,15.78,10.66,0.578,0.297,3.24
2024-04-09 17:00:00,12.148,11.23,0.304,0.23,2.55
2024-04-09 18:00:00,0.0,9.87,0.649,0.0,3.75
2024-04-09 19:00:00,0.0,10.05,0.409,0.0,3.69
2024-04-09 20:00:00,0.0,8.18,0.343,0.0,2.2
2024-04-09 21:00:00,0.0,9.87,0.215,0.0,3.81
2024-04-09 22:00:00,0.0,10.15,0.648,0.0,4.41
2024-04-09 23:00:00,0.491,9.79,0.465,0.0,1.21
2024-04-10 00:00:00,0.0,9.26,0.536,0.0,3.68
2024-04-10 01:00:00,0.0,9.03,0.226,0.0,3.51
2024-04-10 02:00:00,0.0,13.56,0.115,0.0,2.66
2024-04-10 03:00:00,0.0,9.7,0.283,0.0,2.52
2024-04-10 04:00:00,0.331,12.73,0.334,0.0,2.95
2024-04-10 05:00:00,0.0,12.85,0.365,0.0,3.24
2024-04-10 06:00:00,0.77,13.1,0.492,0.0,4.09
2024-04-10 07:00:00,11.09,14.01,0.31,0.229,1.8
2024-04-10 08:00:00,9.498,13.66,0.826,0.188,3.99
2024-04-10 09:00:00,12.388,15.08,0.827,0.253,5.79
2024-04-10 10:00:00,31.747,15.05,0.333,0.649,3.03
2024-04-10 11:00:00,39.503,17.78,0.237,0.785,3.93
2024-04-10 12:00:00,35.259,15.55,0.356,0.712,5.46
2024-04-10 13:00:00,30.919,14.41,0.439,0.628,2.92
2024-04-10 14:00:00,31.173,13.86,0.329,0.652,2.03
2024-04-10 15:00:00,24.122,14.65,0.469,0.467,3.19
2024-04-10 16:00:00,20.079,10.51,0.343,0.402,3.91
2024-04-10 17:00:00,11.057,10.67,0.396,0.208,4.18
2024-04-10 18:00:00,0.372,7.88,0.564,0.0,5.51
2024-04-10 19:00:00,0.664,10.22,0.544,0.0,3.6
2024-04-10 20:00:00,0.0,10.09,0.53,0.0,3.98
2024-04-10 21:00:00,0.0,7.58,0.808,0.0,3.85
2024-04-10 22:00:00,0.458,10.39,0.307,0.0,0.92
2024-04-10 23:00:00,0.078,7.91,0.394,0.0,3.15
2024-04-11 00:00:00,0.0,8.83,0.667,0.0,3.08
2024-04-11 01:00:00,0.446,9.86,0.896,0.0,5.2
2024-04-11 02:00:00,0.185,12.25,0.807,0.0,2.91
2024-04-11 03:00:00,0.383,10.03,0.693,0.0,3.49
2024-04-11 04:00:00,0.0,12.19,1.0,0.0,5.21
2024-04-11 05:00:00,0.587,13.55,0.928,0.0,5.08
2024-04-11 06:00:00,0.0,14.02,1.0,0.0,4.96
2024-04-11 07:00:00,3.696,14.69,1.0,0.061,6.49
2024-04-11 08:00:00,14.995,15.35,0.599,0.288,5.05
2024-04-11 09:00:00,7.887,14.07,1.0,0.15,4.45
2024-04-11 10:00:00,14.333,16.87,0.844,0.288,5.82
2024-04-11 11:00:00,25.821,14.6,0.595,0.508,5.19
2024-04-11 12:00:00,20.74,14.15,0.746,0.401,4.14
2024-04-11 13:00:00,16.179,15.58,0.842,0.316,4.56
2024-04-11 14:00:00,8.981,12.58,1.0,0.177,4.96
2024-04-11 15:00:00,12.525,13.0,0.845,0.242,4.02
2024-04-11 16:00:00,8.821,10.97,0.837,0.183,4.08
2024-04-11 17:00:00,9.035,14.09,0.583,0.163,4.8
2024-04-11 18:00:00,0.0,13.11,0.763,0.0,4.64
2024-04-11 19:00:00,0.021,9.59,0.846,0.0,4.09
2024-04-11 20:00:00,0.0,9.87,1.0,0.0,4.26
2024-04-11 21:00:00,0.0,8.95,0.645,0.0,3.33
2024-04-11 22:00:00,0.183,8.42,0.92,0.0,4.63
2024-04-11 23:00:00,0.0,9.09,1.0,0.0,5.73
2024-04-12 00:00:00,1.291,9.36,0.172,0.0,1.83
2024-04-12 01:00:00,0.0,8.06,0.523,0.0,4.29
2024-04-12 02:00:00,0.0,10.82,0.377,0.0,3.29
2024-04-12 03:00:00,0.0,11.18,0.352,0.0,3.17
2024-04-12 04:00:00,0.119,12.38,0.259,0.0,3.6
2024-04-12 05:00:00,0.609,12.69,0.265,0.0,3.47
2024-04-12 06:00:00,0.316,13.08,0.76,0.0,3.16
2024-04-12 07:00:00,10.534,15.18,0.458,0.193,2.51
2024-04-12 08:00:00,10.057,15.25,0.774,0.211,4.14
2024-04-12 09:00:00,22.699,16.58,0.505,0.446,3.8
2024-04-12 10:00:00,32.33,15.6,0.333,0.65,4.09
2024-04-12 11:00:00,25.624,14.67,0.593,0.51,3.83
2024-04-12 12:00:00,25.648,15.35,0.624,0.5,5.23
2024-04-12 13:00:00,19.32,11.75,0.726,0.407,3.61
2024-04-12 14:00:00,30.479,16.03,0.424,0.586,2.84
2024-04-12 15:00:00,16.77,13.11,0.687,0.337,3.82
2024-04-12 16:00:00,21.117,14.63,0.254,0.442,2.11
2024-04-12 17:00:00,12.682,10.19,0.176,0.262,3.45
2024-04-12 18:00:00,0.061,9.17,0.588,0.0,1.55
2024-04-12 19:00:00,0.0,10.33,0.282,0.0,2.44
2024-04-12 20:00:00,0.0,9.85,0.746,0.0,5.16
2024-04-12 21:00:00,0.058,9.52,0.134,0.0,2.15
2024-04-12 22:00:00,0.0,9.23,0.142,0.0,3.29
2024-04-12 23:00:00,0.391,8.36,0.319,0.0,4.72
2024-04-13 00:00:00,0.0,7.8,0.139,0.0,2.48
2024-04-13 01:00:00,1.357,10.4,0.434,0.0,4.24
2024-04-13 02:00:00,0.308,9.14,0.277,0.0,4.77
2024-04-13 03:00:00,0.118,9.75,0.131,0.0,2.71
2024-04-13 04:00:00,0.374,11.72,0.029,0.0,2.05
2024-04-13 05:00:00,0.0,13.47,0.259,0.0,3.5
2024-04-13 06:00:00,0.0,16.06,0.01,0.0,2.98
2024-04-13 07:00:00,13.389,15.47,0.24,0.246,2.69
2024-04-13 08:00:00,16.158,16.5,0.513,0.327,3.15
2024-04-13 09:00:00,21.483,15.86,0.531,0.43,4.97
2024-04-13 10:00:00,22.163,15.62,0.618,0.449,3.64
2024-04-13 11:00:00,34.807,18.08,0.376,0.679,4.08
2024-04-13 12:00:00,25.639,13.19,0.604,0.516,4.02
2024-04-13 13:00:00,42.582,13.8,0.134,0.867,3.86
2024-04-13 14:00:00,31.012,13.28,0.42,0.589,2.58
2024-04-13 15:00:00,20.255,14.03,0.546,0.422,2.96
2024-04-13 16:00:00,21.532,11.0,0.277,0.432,3.51
2024-04-13 17:00:00,8.071,12.32,0.547,0.172,2.74
2024-04-13 18:00:00,0.0,11.37,0.423,0.0,3.36
2024-04-13 19:00:00,0.0,11.03,0.338,0.0,4.25
2024-04-13 20:00:00,0.0,10.53,0.064,0.0,0.76
2024-04-13 21:00:00,0.59,11.13,0.591,0.0,4.1
2024-04-13 22:00:00,0.0,9.12,0.62,0.0,4.83
2024-04-13 23:00:00,0.756,9.92,0.341,0.0,3.0
2024-04-14 00:00:00,0.653,8.86,0.635,0.0,3.16
2024-04-14 01:00:00,0.305,9.07,0.219,0.0,2.45
2024-04-14 02:00:00,0.076,12.96,0.605,0.0,3.14
2024-04-14 03:00:00,0.166,10.59,0.32,0.0,3.02
2024-04-14 04:00:00,0.854,13.11,0.519,0.0,3.34
2024-04-14 05:00:00,0.0,13.76,0.207,0.0,2.21
2024-04-14 06:00:00,0.436,15.25,0.258,0.0,3.15
2024-04-14 07:00:00,13.504,12.48,0.107,0.279,3.58
2024-04-14 08:00:00,20.637,16.01,0.343,0.403,3.29
2024-04-14 09:00:00,12.218,15.17,0.83,0.252,5.56
2024-04-14 10:00:00,41.235,14.63,0.101,0.816,3.57
2024-04-14 11:00:00,44.763,14.94,0.074,0.914,1.75
2024-04-14 12:00:00,20.029,16.19,0.723,0.421,4.39
2024-04-14 13:00:00,24.806,15.34,0.61,0.497,3.49
2024-04-14 14:00:00,33.659,13.69,0.326,0.656,1.79
2024-04-14 15:00:00,34.898,11.75,0.096,0.692,2.57
2024-04-14 16:00:00,22.949,11.06,0.23,0.453,1.85
2024-04-14 17:00:00,12.335,12.47,0.282,0.236,3.23
2024-04-14 18:00:00,0.0,9.31,0.403,0.0,1.96
2024-04-14 19:00:00,0.366,10.08,0.476,0.0,3.56
2024-04-14 20:00:00,0.0,12.96,0.178,0.0,1.28
2024-04-14 21:00:00,0.0,10.0,0.671,0.0,4.55
2024-04-14 22:00:00,0.0,10.24,0.35,0.0,2.74
2024-04-14 23:00:00,0.0,8.17,0.246,0.0,2.35
2024-04-15 00:00:00,0.0,8.44,0.228,0.0,3.58
2024-04-15 01:00:00,0.0,11.35,0.106,0.0,2.06
2024-04-15 02:00:00,0.0,10.67,0.621,0.0,3.95
2024-04-15 03:00:00,0.0,13.14,0.145,0.0,2.28
2024-04-15 04:00:00,0.093,12.68,0.339,0.0,3.42
2024-04-15 05:00:00,0.0,17.56,0.598,0.0,4.63
2024-04-15 06:00:00,0.25,13.45,0.095,0.0,2.95
2024-04-15 07:00:00,10.938,15.1,0.33,0.225,2.62
2024-04-15 08:00:00,19.505,14.16,0.377,0.388,4.1
2024-04-15 09:00:00,27.531,16.77,0.318,0.559,2.22
2024-04-15 10:00:00,25.221,16.16,0.558,0.492,3.08
2024-04-15 11:00:00,40.113,14.38,0.233,0.791,2.6
2024-04-15 12:00:00,36.177,14.85,0.329,0.736,3.82
2024-04-15 13:00:00,24.284,16.4,0.633,0.479,2.96
2024-04-15 14:00:00,25.749,15.63,0.55,0.498,4.36
2024-04-15 15:00:00,27.268,11.71,0.321,0.557,2.92
2024-04-15 16:00:00,16.3,12.07,0.492,0.336,3.13
2024-04-15 17:00:00,13.964,14.04,0.143,0.27,3.31
2024-04-15 18:00:00,0.0,10.93,0.39,0.0,2.53
2024-04-15 19:00:00,0.0,10.73,0.411,0.0,5.06
2024-04-15 20:00:00,0.0,11.27,0.907,0.0,4.58
2024-04-15 21:00:00,0.448,8.14,0.116,0.0,2.47
2024-04-15 22:00:00,0.0,8.5,0.65,0.0,5.18
2024-04-15 23:00:00,0.0,9.35,0.527,0.0,3.72
2024-04-16 00:00:00,0.0,11.65,0.076,0.0,3.18
2024-04-16 01:00:00,0.689,11.9,0.393,0.0,1.62
2024-04-16 02:00:00,0.0,12.16,0.677,0.0,3.68
2024-04-16 03:00:00,0.0,11.85,0.42,0.0,3.58
2024-04-16 04:00:00,0.0,14.15,0.684,0.0,4.92
2024-04-16 05:00:00,0.416,13.39,0.479,0.0,4.05
2024-04-16 06:00:00,0.46,14.99,0.354,0.0,3.6
2024-04-16 07:00:00,15.55,16.01,0.039,0.296,2.96
2024-04-16 08:00:00,14.595,17.43,0.559,0.307,4.06
2024-04-16 09:00:00,22.348,15.63,0.5,0.45,1.79
2024-04-16 10:00:00,18.093,15.36,0.782,0.333,5.5
2024-04-16 11:00:00,20.189,17.25,0.726,0.407,3.51
2024-04-16 12:00:00,38.452,17.04,0.28,0.776,3.09
2024-04-16 13:00:00,26.616,14.27,0.565,0.533,3.84
2024-04-16 14:00:00,30.842,12.97,0.391,0.61,3.21
2024-04-16 15:00:00,29.462,15.04,0.278,0.583,1.95
2024-04-16 16:00:00,18.287,10.83,0.41,0.373,1.68
2024-04-16 17:00:00,9.726,9.99,0.425,0.202,2.47
2024-04-16 18:00:00,0.0,10.98,0.26,0.0,3.44
2024-04-16 19:00:00,0.0,10.68,0.528,0.0,2.43
2024-04-16 20:00:00,0.0,8.81,0.439,0.0,2.61
2024-04-16 21:00:00,1.085,10.05,0.726,0.0,4.51
2024-04-16 22:00:00,0.0,10.0,0.397,0.0,2.37
2024-04-16 23:00:00,0.0,9.2,0.151,0.0,2.02
2024-04-17 00:00:00,0.0,12.69,0.503,0.0,3.57
2024-04-17 01:00:00,0.0,11.24,0.497,0.0,3.72
2024-04-17 02:00:00,0.261,12.7,0.275,0.0,1.99
2024-04-17 03:00:00,0.0,10.32,0.392,0.0,3.29
2024-04-17 04:00:00,0.684,11.09,0.169,0.0,2.83
2024-04-17 05:00:00,0.359,14.17,0.319,0.0,1.94
2024-04-17 06:00:00,0.0,16.57,0.264,0.0,2.96
2024-04-17 07:00:00,10.877,13.75,0.327,0.226,2.41
2024-04-17 08:00:00,17.023,15.61,0.513,0.327,3.64
2024-04-17 09:00:00,14.408,14.26,0.766,0.29,4.88
2024-04-17 10:00:00,38.727,14.98,0.14,0.789,2.28
2024-04-17 11:00:00,16.326,15.97,0.846,0.314,5.27
2024-04-17 12:00:00,33.107,14.85,0.411,0.671,3.87
2024-04-17 13:00:00,40.673,13.4,0.217,0.803,3.38
2024-04-17 14:00:00,18.328,12.75,0.692,0.397,4.4
2024-04-17 15:00:00,17.168,11.36,0.67,0.348,4.89
2024-04-17 16:00:00,10.934,13.42,0.789,0.205,4.68
2024-04-17 17:00:00,6.237,12.78,0.74,0.125,2.89
2024-04-17 18:00:00,0.359,12.05,0.098,0.0,1.66
2024-04-17 19:00:00,0.0,9.63,0.46,0.0,3.21
2024-04-17 20:00:00,0.209,11.45,0.414,0.0,3.17
2024-04-17 21:00:00,0.002,10.79,0.677,0.0,4.32
2024-04-17 22:00:00,0.146,9.85,0.395,0.0,2.54
