step,type,amount,nameOrig,nameDest,isFraud
52,PAYMENT,277.85854302828227,C00166,C00058,0
52,TRANSFER,62.12136435748361,C00130,C00089,0
52,PAYMENT,600.2607816668335,C00165,C00099,0
52,TRANSFER,173.32868935380068,C00165,C00040,0
52,TRANSFER,283.70242814609026,C00144,C00027,0
52,TRANSFER,108.44613043997947,C00160,C00086,0
52,CASH_OUT,512.9533465998179,C00150,C00160,0
52,TRANSFER,377.45689440774765,C00169,C00154,0
52,PAYMENT,161.44234838725566,C00188,C00117,0
52,CASH_OUT,440.23180859427663,C00103,C00024,0
52,TRANSFER,1793.2454371629276,C00092,C00167,0
52,PAYMENT,1432.1279827681938,C00002,C00165,0
52,PAYMENT,29208.50433859476,C00038,C00160,0
52,PAYMENT,164.23141203035235,C00053,C00143,0
52,TRANSFER,924.773361665472,C00176,C00060,0
52,CASH_OUT,38.226020731722336,C00178,C00169,0
52,CASH_OUT,3448.59427831964,C00194,C00036,1
52,TRANSFER,37.36926193515691,C00025,C00071,0
52,TRANSFER,18318.839280460394,C00155,C00036,1
52,TRANSFER,312.92459879053024,C00120,C00161,0
52,TRANSFER,6110.808866398136,C00053,C00009,1
52,TRANSFER,410.09986721500405,C00194,C00167,0
52,TRANSFER,2067.060597510814,C00036,C00098,1
52,TRANSFER,328.1128059625139,C00073,C00144,0
52,TRANSFER,22792.618034211726,C00150,C00055,1
52,TRANSFER,1332.7976331723253,C00148,C00008,0
52,PAYMENT,1256.1981703864024,C00050,C00097,0
52,CASH_OUT,1833.3203710806292,C00027,C00036,1
52,TRANSFER,4178.99872089568,C00170,C00021,1
52,CASH_OUT,334.22947525436257,C00175,C00148,0
52,CASH_OUT,10291.622853682655,C00150,C00002,1
52,CASH_OUT,62.97262832028618,C00173,C00075,0
52,TRANSFER,402.27462342398735,C00148,C00015,0
52,TRANSFER,39.03472072250688,C00107,C00036,0
52,TRANSFER,640.9609558844645,C00002,C00193,0
52,TRANSFER,1983.9521982666076,C00013,C00019,0
52,TRANSFER,30917.486707363674,C00164,C00019,0
52,TRANSFER,312.30140234684507,C00128,C00015,0
52,CASH_OUT,120.81011102840618,C00091,C00126,0
52,PAYMENT,2318.2524720726933,C00041,C00017,0
52,TRANSFER,89.56803794703318,C00081,C00092,0
52,TRANSFER,1941.3658316064757,C00150,C00156,1
52,PAYMENT,122.17777782729368,C00160,C00025,0
52,PAYMENT,4634.34824197251,C00027,C00153,0
52,TRANSFER,445.0377000856937,C00025,C00058,0
52,PAYMENT,900.5996707862885,C00009,C00052,0
52,TRANSFER,2353.286699492135,C00122,C00138,0
52,PAYMENT,82.18415287170824,C00188,C00078,0
53,TRANSFER,529.2652922275863,C00195,C00067,0
53,CASH_OUT,89.04792247339644,C00028,C00095,0
53,CASH_OUT,2036.6724698919659,C00095,C00183,0
53,PAYMENT,6453.3444543818505,C00179,C00082,0
53,PAYMENT,545.1570925351135,C00023,C00057,0
53,PAYMENT,186.0847197300891,C00116,C00155,0
53,TRANSFER,131.56779098413722,C00107,C00141,0
53,TRANSFER,105.6237487635518,C00102,C00170,0
53,TRANSFER,355.70312330122687,C00174,C00122,0
53,CASH_OUT,74058.57304798313,C00150,C00133,1
53,CASH_OUT,3330.5564350631835,C00194,C00155,1
53,TRANSFER,27743.41167186923,C00112,C00173,1
53,TRANSFER,219.26220318800625,C00080,C00019,0
53,TRANSFER,32876.80602569511,C00170,C00108,1
53,CASH_OUT,6821.779507216322,C00002,C00150,1
53,TRANSFER,735.4988104262636,C00136,C00067,0
53,TRANSFER,5482.226333356311,C00052,C00084,1
53,PAYMENT,25.614138064696757,C00186,C00157,0
53,CASH_OUT,6627.391318838265,C00133,C00173,1
53,PAYMENT,171.51071482967635,C00044,C00148,0
53,TRANSFER,20413.12657676141,C00193,C00026,1
53,CASH_OUT,99.92148732076424,C00050,C00151,0
53,PAYMENT,216.74716430178972,C00039,C00063,0
53,PAYMENT,126.63301770175885,C00009,C00065,0
53,CASH_OUT,2243.8492327639715,C00028,C00087,0
53,TRANSFER,4114.578704843284,C00096,C00126,0
53,CASH_OUT,536.1956828360659,C00063,C00013,0
53,PAYMENT,10.554716649858127,C00090,C00079,0
53,PAYMENT,31.663861385137075,C00010,C00194,0
53,TRANSFER,4633.387779762719,C00173,C00002,1
53,TRANSFER,50.636740261396795,C00034,C00142,0
53,PAYMENT,3496.752968782897,C00008,C00074,0
53,TRANSFER,4087.574200249722,C00150,C00112,1
53,PAYMENT,122.59983914834515,C00087,C00099,0
53,PAYMENT,1421.133041406601,C00162,C00118,0
53,TRANSFER,591.0625870273448,C00050,C00134,0
53,PAYMENT,472.43796535596124,C00037,C00086,0
53,PAYMENT,236.99160799223145,C00050,C00184,0
53,PAYMENT,87.8791774793297,C00112,C00090,0
53,PAYMENT,327.3018122366658,C00063,C00002,0
53,TRANSFER,4801.046234814359,C00018,C00186,0
53,TRANSFER,17383.12091201899,C00150,C00156,1
53,CASH_OUT,649.8666170930726,C00091,C00036,0
53,TRANSFER,1340.3072010860853,C00116,C00032,0
53,PAYMENT,1199.7620234906794,C00025,C00158,0
53,TRANSFER,613.6745023803854,C00050,C00036,0
53,TRANSFER,655.1129841649683,C00131,C00156,0
53,TRANSFER,897.9561063950441,C00055,C00089,0
53,TRANSFER,126.27623079941192,C00198,C00081,0
53,PAYMENT,279.79837795127844,C00161,C00146,0
54,TRANSFER,75.40733359408574,C00146,C00193,0
54,PAYMENT,2491.027516585276,C00001,C00018,0
54,TRANSFER,2304.9214066541585,C00119,C00089,0
54,TRANSFER,502.4985685341346,C00103,C00001,0
54,PAYMENT,320.9667148590044,C00172,C00169,0
54,CASH_OUT,1368.0997558690683,C00038,C00017,0
54,TRANSFER,152.02114581818347,C00137,C00032,0
54,CASH_OUT,402.9072506908371,C00171,C00036,0
54,TRANSFER,1343.1407283133194,C00007,C00189,0
54,PAYMENT,1058.8573233547588,C00093,C00034,0
54,TRANSFER,1019.1871344117123,C00130,C00038,0
54,TRANSFER,828.3182164330353,C00059,C00055,0
54,TRANSFER,296.548151359749,C00083,C00134,0
54,TRANSFER,435.9839954674542,C00074,C00192,0
54,TRANSFER,8387.60530472021,C00085,C00198,0
54,PAYMENT,1858.842560292782,C00094,C00171,0
54,TRANSFER,238.7005712739358,C00102,C00192,0
54,TRANSFER,7158.447377692999,C00047,C00026,1
54,TRANSFER,88.70759114498853,C00102,C00064,0
54,TRANSFER,6240.8203105937955,C00036,C00098,1
54,TRANSFER,361.9109268939815,C00196,C00163,0
54,PAYMENT,140.9093514291895,C00182,C00094,0
54,PAYMENT,92.51339312060581,C00051,C00156,0
54,CASH_OUT,250.32398666455464,C00020,C00106,0
54,TRANSFER,77.45018368267601,C00003,C00020,0
54,TRANSFER,2187.282198578854,C00199,C00131,0
54,PAYMENT,448.23452552292866,C00122,C00166,0
54,PAYMENT,170.1756012515806,C00189,C00100,0
54,TRANSFER,368.2888070868018,C00046,C00067,0
54,TRANSFER,140.30257476456475,C00046,C00149,0
54,CASH_OUT,79.1880352758461,C00145,C00111,0
54,PAYMENT,3503.4880809059614,C00154,C00042,0
54,TRANSFER,9433.144323994784,C00027,C00098,1
54,PAYMENT,1265.1709627668022,C00088,C00085,0
54,TRANSFER,138.94567346138064,C00083,C00185,0
54,TRANSFER,115.21335347076865,C00123,C00117,0
54,PAYMENT,161.70525112514989,C00087,C00019,0
54,PAYMENT,24.755483075920303,C00175,C00169,0
54,TRANSFER,188.73242400137391,C00040,C00111,0
54,TRANSFER,1186.74559227352,C00119,C00132,0
54,PAYMENT,67.58127921187003,C00150,C00067,0
54,TRANSFER,82243.18727853279,C00194,C00155,1
54,TRANSFER,8372.210216336438,C00109,C00156,1
54,TRANSFER,339.3493025913404,C00128,C00183,0
54,TRANSFER,92.64211140201547,C00093,C00059,0
54,TRANSFER,1352.1338686467318,C00107,C00042,0
54,CASH_OUT,102.96045830681553,C00090,C00011,0
54,TRANSFER,21573.803963027618,C00061,C00147,1
54,PAYMENT,86.39153529974952,C00098,C00167,0
54,PAYMENT,92.65728993102613,C00155,C00107,0
55,PAYMENT,204.67418450711145,C00184,C00069,0
55,PAYMENT,679.5090736420179,C00009,C00104,0
55,PAYMENT,8644.73855869422,C00176,C00008,0
55,TRANSFER,1443.9857179794647,C00015,C00183,0
55,PAYMENT,267.8165213784249,C00125,C00026,0
55,PAYMENT,2063.761168152105,C00081,C00102,0
55,PAYMENT,625.0352436023646,C00150,C00082,0
55,CASH_OUT,175.4621372959079,C00188,C00185,0
55,CASH_OUT,226.82559192788855,C00090,C00027,0
55,TRANSFER,167.89393803870425,C00015,C00055,0
55,CASH_OUT,42.592437852972154,C00053,C00183,0
55,TRANSFER,847.9513077791204,C00083,C00003,0
55,PAYMENT,16.41394680498582,C00040,C00142,0
55,TRANSFER,422.58229824354277,C00075,C00091,0
55,CASH_OUT,908.190963392187,C00195,C00060,0
55,TRANSFER,702.1435856689286,C00003,C00175,0
55,PAYMENT,214.96859975867906,C00056,C00187,0
55,PAYMENT,1767.913958340159,C00073,C00052,0
55,PAYMENT,1653.0462013820188,C00019,C00136,0
55,TRANSFER,7136.4919890771,C00144,C00111,0
55,PAYMENT,3533.773388649751,C00096,C00144,0
55,TRANSFER,2455.9269445038867,C00087,C00145,0
55,TRANSFER,13560.23169581268,C00036,C00027,1
55,CASH_OUT,18.042638447675433,C00047,C00170,0
55,TRANSFER,274.4888777862578,C00127,C00130,0
55,PAYMENT,1370.523127299994,C00148,C00138,0
55,TRANSFER,8813.244541856286,C00055,C00156,1
55,PAYMENT,180.44861060303415,C00004,C00094,0
55,PAYMENT,917.7649569061234,C00027,C00098,0
55,CASH_OUT,11801.272760962394,C00112,C00173,1
55,TRANSFER,137.60324537089033,C00074,C00135,0
55,TRANSFER,7350.539743082045,C00155,C00027,1
55,TRANSFER,76.50596583062448,C00124,C00053,0
55,CASH_OUT,182.62694494077525,C00036,C00174,0
55,TRANSFER,59.380701672476675,C00036,C00181,0
55,TRANSFER,55911.639483954124,C00156,C00109,1
55,PAYMENT,44.24990523773863,C00139,C00162,0
55,TRANSFER,22.87989554984272,C00182,C00013,0
55,TRANSFER,318.04274593998474,C00059,C00013,0
55,TRANSFER,1513.7658761477426,C00012,C00025,0
55,PAYMENT,227.0439188070448,C00095,C00197,0
55,CASH_OUT,130640.77949154314,C00009,C00108,1
55,TRANSFER,129.38087535949833,C00103,C00002,0
55,CASH_OUT,231.3471611415086,C00157,C00047,0
55,TRANSFER,1443.8884416366504,C00003,C00183,0
55,TRANSFER,4478.919567674635,C00102,C00160,0
55,PAYMENT,190.5340674878909,C00111,C00002,0
55,TRANSFER,32.322410631449785,C00190,C00186,0
55,PAYMENT,220.90038498614896,C00172,C00187,0
55,PAYMENT,177.27791008756887,C00158,C00132,0
56,TRANSFER,329.58475168665296,C00016,C00197,0
56,TRANSFER,19335.734253807794,C00055,C00109,1
56,PAYMENT,1291.9141821823346,C00007,C00165,0
56,PAYMENT,1272.9735571215283,C00102,C00174,0
56,PAYMENT,124.45730329485174,C00072,C00157,0
56,PAYMENT,2759.9483584170775,C00175,C00120,0
56,PAYMENT,125.70238558606137,C00047,C00007,0
56,TRANSFER,392.66606657255164,C00148,C00084,0
56,PAYMENT,2132.8211364747285,C00114,C00116,0
56,TRANSFER,17415.518041459705,C00027,C00036,1
56,PAYMENT,773.7957727045527,C00138,C00195,0
56,TRANSFER,56.992309728944726,C00102,C00046,0
56,CASH_OUT,2625.822685439113,C00027,C00181,0
56,TRANSFER,436.91724190740126,C00140,C00099,0
56,PAYMENT,51.118154460930036,C00177,C00096,0
56,TRANSFER,267.23659443619283,C00081,C00064,0
56,TRANSFER,392.90263416570957,C00074,C00113,0
56,PAYMENT,877.9377092567837,C00138,C00093,0
56,PAYMENT,1219.7141282074977,C00071,C00108,0
56,CASH_OUT,10531.902064477359,C00108,C00021,1
56,TRANSFER,8446.113494480971,C00047,C00052,1
56,PAYMENT,780.1311043213132,C00111,C00073,0
56,TRANSFER,578.0702674819736,C00138,C00158,0
56,TRANSFER,241.7986618453944,C00074,C00186,0
56,TRANSFER,27.731564408015107,C00175,C00137,0
56,PAYMENT,299.4652611989063,C00138,C00144,0
56,CASH_OUT,37.25636952641939,C00074,C00174,0
56,PAYMENT,298.9571619523338,C00081,C00111,0
56,PAYMENT,3124.4055020644073,C00189,C00033,0
56,TRANSFER,124.12706488974314,C00035,C00188,0
56,CASH_OUT,7905.133390923279,C00043,C00119,0
56,TRANSFER,323.0110242709308,C00147,C00064,0
56,PAYMENT,8.301641841425143,C00171,C00163,0
56,TRANSFER,47.958456543443965,C00108,C00050,0
56,CASH_OUT,34.83139953741155,C00194,C00170,0
56,PAYMENT,401.93458607879944,C00078,C00009,0
56,PAYMENT,23.10443226173506,C00130,C00069,0
56,PAYMENT,8.442683617226237,C00081,C00083,0
56,TRANSFER,5607.606893176409,C00150,C00002,1
56,PAYMENT,1214.9783175031232,C00062,C00088,0
56,CASH_OUT,832.8288578337565,C00111,C00107,0
56,PAYMENT,1157.7262423083673,C00190,C00033,0
56,TRANSFER,2929.0575407513675,C00061,C00200,0
56,PAYMENT,3729.6513084694097,C00085,C00167,0
56,PAYMENT,917.0859934047736,C00166,C00010,0
56,TRANSFER,25552.27075942934,C00015,C00148,0
56,PAYMENT,311.39494511199945,C00094,C00187,0
56,TRANSFER,476.9431638639386,C00143,C00197,0
56,TRANSFER,589.7942942152007,C00153,C00014,0
56,CASH_OUT,1531.5221803670393,C00036,C00128,0
57,TRANSFER,27.412371589797107,C00125,C00063,0
57,PAYMENT,8957.061763468912,C00171,C00065,0
57,CASH_OUT,6367.741725826539,C00006,C00096,0
57,TRANSFER,1072.9926183112395,C00062,C00102,0
57,PAYMENT,2049.3565811986737,C00016,C00081,0
57,TRANSFER,166.10209078957138,C00101,C00072,0
57,TRANSFER,955.5108121890448,C00197,C00114,0
57,CASH_OUT,29.126101024322633,C00174,C00055,0
57,CASH_OUT,1208.9240204821103,C00164,C00091,0
57,PAYMENT,195.80168555349246,C00028,C00108,0
57,TRANSFER,20006.282070513433,C00160,C00186,1
57,PAYMENT,25.810825197181536,C00114,C00167,0
57,CASH_OUT,1684.7817108650595,C00163,C00043,0
57,PAYMENT,115.01918116182189,C00122,C00200,0
57,PAYMENT,1400.6416123080683,C00091,C00009,0
57,TRANSFER,11914.707775127628,C00156,C00150,1
57,CASH_OUT,266.7864757688835,C00047,C00114,0
57,PAYMENT,4.488627582025804,C00189,C00177,0
57,CASH_OUT,322.94685516337466,C00147,C00089,0
57,PAYMENT,2683.8709732445236,C00033,C00106,0
57,TRANSFER,764.0488539403132,C00100,C00147,0
57,TRANSFER,97.71205181785461,C00040,C00117,0
57,PAYMENT,134.45406544981316,C00165,C00109,0
57,PAYMENT,2539.2952465483113,C00118,C00006,0
57,TRANSFER,870.3425748752202,C00119,C00069,0
57,PAYMENT,114.73766971128161,C00022,C00132,0
57,CASH_OUT,72.38699047360808,C00008,C00057,0
57,TRANSFER,145.08926936205174,C00197,C00037,0
57,CASH_OUT,869.2158900347557,C00062,C00185,0
57,CASH_OUT,447.2262676308918,C00200,C00106,0
57,PAYMENT,3438.5784592687673,C00138,C00028,0
57,PAYMENT,140.93318557054866,C00083,C00039,0
57,TRANSFER,15658.664353198055,C00021,C00170,1
57,PAYMENT,261.37235376937156,C00168,C00069,0
57,TRANSFER,708.6631815425314,C00103,C00030,0
57,TRANSFER,1907.2274263337767,C00186,C00094,0
57,PAYMENT,665.9472896516577,C00178,C00158,0
57,TRANSFER,2499.036093204948,C00018,C00113,0
57,TRANSFER,3121.0969783147207,C00009,C00170,1
57,PAYMENT,497.8970017003253,C00079,C00154,0
57,PAYMENT,42.374191722007104,C00060,C00049,0
57,CASH_OUT,15892.220014731518,C00185,C00079,0
57,TRANSFER,34809.047097291084,C00019,C00035,1
57,PAYMENT,121.36588281954572,C00142,C00005,0
57,TRANSFER,12445.154721551884,C00199,C00055,0
57,PAYMENT,128.72784739642918,C00146,C00134,0
57,TRANSFER,119.32009150510397,C00050,C00066,0
57,CASH_OUT,15033.459625665024,C00098,C00194,1
57,TRANSFER,31.73933807365842,C00064,C00117,0
57,TRANSFER,10973.054032523341,C00009,C00170,1
58,PAYMENT,414.25093672277114,C00027,C00028,0
58,CASH_OUT,25.763975749893724,C00051,C00148,0
58,TRANSFER,371.2896282005206,C00113,C00060,0
58,TRANSFER,113.73440807249811,C00168,C00136,0
58,PAYMENT,417.8022387575912,C00001,C00121,0
58,PAYMENT,42.69141723343373,C00175,C00058,0
58,TRANSFER,85.05109040044476,C00194,C00186,0
58,PAYMENT,12986.786528508046,C00068,C00002,0
58,TRANSFER,5046.579861150672,C00183,C00150,0
58,TRANSFER,421.38786213549747,C00191,C00147,0
58,PAYMENT,1180.8358836863517,C00054,C00050,0
58,TRANSFER,716.0080158532345,C00171,C00084,0
58,TRANSFER,8105.070322753463,C00194,C00036,1
58,CASH_OUT,14192.68039879809,C00155,C00098,1
58,CASH_OUT,129.7282053438779,C00189,C00084,0
58,TRANSFER,843.4374529615179,C00183,C00069,0
58,PAYMENT,540.650819236792,C00188,C00197,0
58,CASH_OUT,200.44902233651032,C00010,C00135,0
58,PAYMENT,1100.543978621114,C00115,C00114,0
58,TRANSFER,69.80175956510418,C00035,C00010,0
58,TRANSFER,1051.2095181241555,C00005,C00171,0
58,TRANSFER,299.80012304215774,C00108,C00142,0
58,PAYMENT,14.933457134394851,C00143,C00138,0
58,TRANSFER,347.9608239073229,C00034,C00088,0
58,PAYMENT,1233.9569700114914,C00188,C00025,0
58,PAYMENT,60.39127781037882,C00046,C00114,0
58,TRANSFER,394.0238464915139,C00043,C00193,0
58,TRANSFER,7074.3569422867895,C00155,C00098,1
58,PAYMENT,137.79735121718073,C00166,C00079,0
58,TRANSFER,8068.426486620098,C00002,C00112,1
58,CASH_OUT,6545.221565886337,C00052,C00047,1
58,PAYMENT,255.1280875387382,C00191,C00054,0
58,TRANSFER,286.63759297615394,C00042,C00027,0
58,TRANSFER,31465.144663422372,C00194,C00098,1
58,TRANSFER,5217.959855282148,C00098,C00155,1
58,TRANSFER,47573.599214682894,C00156,C00150,1
58,PAYMENT,857.5344220987669,C00080,C00154,0
58,PAYMENT,19.52405170110468,C00111,C00075,0
58,TRANSFER,604.9742363634624,C00146,C00052,0
58,PAYMENT,73.76235188837201,C00024,C00171,0
58,PAYMENT,2700.509973091886,C00141,C00125,0
58,PAYMENT,1122.1903125143176,C00151,C00022,0
58,TRANSFER,499.6503735790045,C00009,C00020,0
58,TRANSFER,98.34471249755447,C00068,C00200,0
58,PAYMENT,1249.596125701036,C00132,C00156,0
58,TRANSFER,589.960747967521,C00116,C00017,0
58,TRANSFER,839.6831338788902,C00192,C00089,0
58,CASH_OUT,44.61400664523951,C00119,C00131,0
58,TRANSFER,260.4859522491672,C00162,C00189,0
58,TRANSFER,15851.244721788795,C00112,C00002,1
59,TRANSFER,180.3190689689814,C00015,C00163,0
59,PAYMENT,69.7270693576514,C00104,C00086,0
59,TRANSFER,376.70039756101454,C00056,C00062,0
59,TRANSFER,52.60157277427488,C00148,C00108,0
59,PAYMENT,1129.8166267037482,C00118,C00152,0
59,TRANSFER,72700.56357199413,C00036,C00027,1
59,PAYMENT,79.32820181040897,C00158,C00167,0
59,PAYMENT,295.1482146711573,C00025,C00158,0
59,CASH_OUT,487.4688250003029,C00002,C00001,0
59,TRANSFER,412.92942787116743,C00132,C00059,0
59,PAYMENT,140.0723377691487,C00153,C00129,0
59,TRANSFER,6413.949472966492,C00150,C00156,1
59,TRANSFER,216.72909286547397,C00021,C00014,0
59,PAYMENT,541.9828113427566,C00105,C00198,0
59,TRANSFER,28050.574418429507,C00053,C00009,1
59,PAYMENT,29.24388777336577,C00150,C00029,0
59,TRANSFER,130.5709574016653,C00159,C00191,0
59,CASH_OUT,65.29886350690762,C00087,C00126,0
59,TRANSFER,420.5681854492852,C00112,C00129,0
59,TRANSFER,885.5654093809621,C00144,C00029,0
59,PAYMENT,16.48272844390086,C00153,C00156,0
59,TRANSFER,166.24003949918077,C00047,C00192,0
59,PAYMENT,440.3131133309435,C00015,C00191,0
59,CASH_OUT,66.00151477574435,C00129,C00133,0
59,TRANSFER,423.9348481587835,C00058,C00056,0
59,CASH_OUT,1291.068712362431,C00127,C00032,0
59,TRANSFER,20078.131368165654,C00193,C00084,1
59,CASH_OUT,197.99840636262002,C00013,C00133,0
59,PAYMENT,174.6211334797603,C00028,C00127,0
59,TRANSFER,734.2363529846535,C00047,C00147,0
59,PAYMENT,29.698721373973413,C00046,C00162,0
59,TRANSFER,46.92385925377667,C00127,C00087,0
59,TRANSFER,21.157382523038557,C00195,C00148,0
59,PAYMENT,553.287469138903,C00042,C00028,0
59,TRANSFER,2124.4890871092302,C00155,C00027,1
59,PAYMENT,2795.3408490714173,C00107,C00147,0
59,TRANSFER,3228.2308203076714,C00112,C00150,1
59,CASH_OUT,1529.9237934876594,C00047,C00084,1
59,TRANSFER,582.9210439518725,C00185,C00146,0
59,TRANSFER,23.056754597959536,C00153,C00058,0
59,TRANSFER,77.73573349942257,C00037,C00160,0
59,TRANSFER,65.99019804460943,C00087,C00195,0
59,TRANSFER,509.2973600612389,C00127,C00135,0
59,TRANSFER,1431.4064110277407,C00056,C00184,0
59,PAYMENT,542.4375101166045,C00109,C00108,0
59,TRANSFER,638.5926245180477,C00140,C00042,0
59,CASH_OUT,3497.5819447338067,C00021,C00149,0
59,PAYMENT,418.98374458505083,C00070,C00067,0
59,TRANSFER,151.69388203189555,C00065,C00183,0
59,PAYMENT,668.2425501689686,C00064,C00069,0
60,PAYMENT,594.832173764583,C00009,C00047,0
60,TRANSFER,126.19981001240548,C00107,C00120,0
60,CASH_OUT,151.4828848937016,C00095,C00072,0
60,TRANSFER,1395.6351378050729,C00011,C00006,0
60,PAYMENT,1078.9315702905792,C00124,C00117,0
60,PAYMENT,51.82925292389281,C00133,C00126,0
60,CASH_OUT,544.9849419487501,C00092,C00054,0
60,TRANSFER,361.8866810075212,C00188,C00109,0
60,CASH_OUT,348.34995917933804,C00194,C00185,0
60,TRANSFER,3832.8134926200246,C00133,C00002,1
60,PAYMENT,625.4692255840475,C00100,C00157,0
60,TRANSFER,12138.747484227884,C00021,C00009,1
60,TRANSFER,358.8815275001275,C00183,C00076,0
60,TRANSFER,455.1714376644368,C00154,C00064,0
60,PAYMENT,155.2545748277831,C00148,C00052,0
60,CASH_OUT,2053.8775629442525,C00150,C00060,1
60,CASH_OUT,125.9858937542078,C00172,C00112,0
60,CASH_OUT,3759.6866052405385,C00133,C00002,1
60,CASH_OUT,340.9214395652518,C00068,C00039,0
60,CASH_OUT,255.46079132583787,C00150,C00113,0
60,TRANSFER,424.7783791614445,C00166,C00200,0
60,TRANSFER,421.37028293990676,C00164,C00080,0
60,TRANSFER,17717.73202680906,C00150,C00133,1
60,TRANSFER,443.6917698742781,C00041,C00102,0
60,CASH_OUT,134.16631104671012,C00150,C00050,0
60,TRANSFER,25952.111591472665,C00027,C00155,1
60,PAYMENT,217.67321860654562,C00186,C00095,0
60,TRANSFER,4281.310960621683,C00150,C00133,1
60,CASH_OUT,2874.2418329811903,C00087,C00141,0
60,TRANSFER,478.65833552125605,C00028,C00184,0
60,CASH_OUT,1542.8466557197382,C00059,C00158,0
60,TRANSFER,1259.8115267067762,C00096,C00124,0
60,CASH_OUT,271.17368596782154,C00187,C00126,0
60,TRANSFER,124.75530723991065,C00178,C00182,0
60,PAYMENT,587.8188202078074,C00166,C00127,0
60,TRANSFER,1240.0276912925463,C00067,C00028,0
60,TRANSFER,487.9572410955106,C00166,C00181,0
60,PAYMENT,233.0513683078009,C00080,C00181,0
60,TRANSFER,190.67343180471843,C00110,C00127,0
60,TRANSFER,78.83536629945543,C00038,C00020,0
60,TRANSFER,1493.3293022705338,C00108,C00089,0
60,TRANSFER,41038.84253196751,C00002,C00112,1
60,TRANSFER,2739.7358727306278,C00047,C00052,1
60,TRANSFER,1645.216250867251,C00142,C00007,0
60,TRANSFER,103.37117167718549,C00075,C00099,0
60,TRANSFER,28.94869302389428,C00115,C00070,0
60,TRANSFER,854.9187751558693,C00079,C00037,0
60,CASH_OUT,2250.075805775811,C00150,C00066,0
60,TRANSFER,2506.7884343141927,C00038,C00183,0
60,TRANSFER,101.04717564330373,C00015,C00034,0
61,CASH_OUT,5948.656141209343,C00112,C00150,1
61,TRANSFER,6987.851227078859,C00027,C00098,1
61,TRANSFER,36.824659462019284,C00196,C00009,0
61,TRANSFER,764.9195975589923,C00111,C00008,0
61,CASH_OUT,238.0026137795974,C00108,C00198,0
61,PAYMENT,347.5487783361501,C00069,C00153,0
61,TRANSFER,692.710183822497,C00042,C00183,0
61,TRANSFER,5141.190543670675,C00112,C00150,1
61,TRANSFER,82.41966239333492,C00086,C00169,0
61,CASH_OUT,24129.413501108604,C00150,C00156,1
61,TRANSFER,45.4699482202099,C00123,C00145,0
61,PAYMENT,67.55390735180136,C00076,C00174,0
61,TRANSFER,16007.669360489694,C00084,C00193,1
61,PAYMENT,175.33578392376708,C00062,C00038,0
61,CASH_OUT,49621.234040166084,C00009,C00053,1
61,TRANSFER,1564.600194372165,C00199,C00025,0
61,TRANSFER,6305.737027785424,C00053,C00170,1
61,TRANSFER,594.8188153499685,C00179,C00099,0
61,PAYMENT,57.70276152686561,C00041,C00026,0
61,TRANSFER,510.39520325469914,C00174,C00036,0
61,CASH_OUT,17014.112864941864,C00150,C00109,1
61,TRANSFER,318.4803027284077,C00057,C00158,0
61,CASH_OUT,259.8536500433157,C00152,C00039,0
61,TRANSFER,126.45428854171162,C00180,C00155,0
61,TRANSFER,60408.512496833544,C00009,C00053,1
61,CASH_OUT,13288.858048084956,C00010,C00094,0
61,CASH_OUT,379.7807596502657,C00015,C00053,0
61,PAYMENT,582.8280273612559,C00168,C00032,0
61,TRANSFER,385.6324486239163,C00070,C00091,0
61,TRANSFER,1593.182754964992,C00009,C00137,0
61,PAYMENT,332.9398583140501,C00179,C00166,0
61,CASH_OUT,604.5309593542771,C00033,C00122,0
61,TRANSFER,504.6589838292222,C00151,C00111,0
61,PAYMENT,86.22654835191746,C00173,C00193,0
61,TRANSFER,342.821905328698,C00172,C00115,0
61,TRANSFER,602.6247512568955,C00065,C00158,0
61,PAYMENT,1987.5372348544865,C00019,C00013,0
61,TRANSFER,500.8219326681826,C00122,C00030,0
61,CASH_OUT,665.1111997672374,C00119,C00148,0
61,TRANSFER,284.53432073000863,C00089,C00080,0
61,TRANSFER,502.5313335238782,C00012,C00023,0
61,TRANSFER,237.3215078327524,C00179,C00058,0
61,PAYMENT,220.5240187449121,C00146,C00077,0
61,TRANSFER,1352.67607550133,C00062,C00144,0
61,PAYMENT,101.98729751891736,C00147,C00035,0
61,TRANSFER,153.35418096141368,C00130,C00155,0
61,PAYMENT,569.8707050284254,C00080,C00054,0
61,PAYMENT,1531.4442049424051,C00122,C00031,0
61,CASH_OUT,34726.64292891146,C00150,C00173,1
61,CASH_OUT,717.4953505705165,C00159,C00079,0
62,PAYMENT,60.715252483934606,C00117,C00055,0
62,PAYMENT,2524.7492605750485,C00080,C00009,0
62,PAYMENT,330.89388690192595,C00138,C00003,0
62,PAYMENT,305.7429181966763,C00160,C00001,0
62,CASH_OUT,12530.854285745396,C00013,C00144,0
62,TRANSFER,792.2365287857596,C00056,C00062,0
62,PAYMENT,622.0398809255555,C00139,C00093,0
62,PAYMENT,411.42095387272093,C00082,C00018,0
62,TRANSFER,343.3543551151771,C00106,C00129,0
62,TRANSFER,298.4857338871818,C00028,C00088,0
62,TRANSFER,287.8545899518892,C00001,C00034,0
62,TRANSFER,71.33626590363117,C00157,C00091,0
62,TRANSFER,536.0952894708232,C00168,C00197,0
